max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,condition,subject,gesture
395,125,308.6,321.5,5620.420253,490,24688,4.776859504,2.254498715,3.407164841,3.411776022,0.7460089919,4.686951197,272.5731873,3.241176471,2.534693878,2.865485207,2.814865622,0.06841637742,0.9341608788,229.2388166,flat,P11,fist
511,271,416.5625,441.5,5548.755538,467,33325,4.712177122,2.52446184,3.462698712,3.415635485,0.5444104616,4.277177142,277.0158969,2.622807018,2.5,2.548174744,2.525590551,0.002080377217,0.4179942524,203.8539795,flat,P11,fist
423,208,325.7875,322,4076.701108,372,26063,4.641577061,3.110320285,3.645005593,3.473896303,0.2037459252,2.513657925,291.6004475,5.350961538,2.632142857,4.127459951,4.109156664,0.7278999958,2.737693325,330.196796,flat,P11,fist
348,161,257.675,283,3712.829747,455,20614,4.335329341,2.331306991,3.245449567,3.280400063,0.3983268511,4.09047033,259.6359653,5.326633166,2.448979592,3.598517001,3.422492401,0.8324199847,2.95742091,287.8813601,flat,P11,fist
299,49,169.9125,180.5,5952.941614,547,13593,4.492307692,2.980769231,4.004268498,4.149845201,0.2650535055,2.297818874,320.3414799,3.6,3.003367003,3.298208763,3.426298701,0.05433516587,1.464745485,263.856701,flat,P11,karate
215,72,139.6125,143,1590.645411,468,11169,4.5125,3.477876106,4.064827271,4.169131647,0.1154011587,2.076226208,325.1861817,3.583850932,3.081818182,3.304461706,3.257773003,0.03337484964,0.9439241263,264.3569365,flat,P11,karate
319,103,205.5375,208,3540.201108,641,16443,4.163009404,3.528301887,3.88906037,3.943235518,0.0421740134,1.687808934,311.1248296,4.768729642,2.987903226,3.83584028,3.667767107,0.4902657155,3.572297904,306.8672224,flat,P11,karate
247,135,197.025,203,1007.214557,449,15762,4.304147465,3.64,4.086834323,4.127126252,0.03054145439,1.847573447,326.9467459,3.303225806,2.626728111,2.992960423,3.085669856,0.04527627293,1.600838674,239.4368338,flat,P11,karate
616,155,334.5125,304,14997.29098,1311,26761,4.614925373,3.579399142,4.026081576,3.917264621,0.09647281694,1.678004857,322.0865261,3.806646526,2.615384615,3.11872093,3.084168315,0.1378373707,3.543504847,249.4976744,flat,P11,knead
311,120,199.2875,201.5,3030.359335,549,15943,4.666666667,3.75,4.356577219,4.345656733,0.02901731576,2.150942832,348.5261775,3,2.242647059,2.604287618,2.58336312,0.05831395747,2.310026762,208.3430094,flat,P11,knead
386,124,227.875,224,4543.376582,814,18230,5.128630705,3.502857143,4.362252961,4.387134503,0.31146,2.806394725,348.9802369,4.379746835,2.579150579,3.525903269,3.575146199,0.4968351224,3.672011866,282.0722615,flat,P11,knead
554,159,321.1375,311.5,12537.63908,981,25691,4.764383562,4.044444444,4.45229213,4.398760508,0.04911906508,1.587856184,356.1833704,3.773809524,3.343209877,3.581392856,3.668997669,0.03011190918,0.8336736722,286.5114285,flat,P11,knead
506,65,203.6125,146.5,17194.4682,945,16289,3.543103448,2.446666667,3.257338316,3.381937776,0.07599484283,2.411316964,260.5870653,4.022988506,3.324137931,3.65404691,3.585593567,0.03323322095,2.035626099,292.3237528,flat,P11,massage
