maxXshear,minXshear,meanXshear,medianXshear,varXshear,totalvarXshear,aucXshear,XmaxXshear,XminXshear,XmeanXshear,XmedianXshear,XvarXshear,XtotalvarXshear,XaucXshear,YmaxXshear,YminXshear,YmeanXshear,YmedianXshear,YvarXshear,YtotalvarXshear,YaucXshear,maxYshear,minYshear,meanYshear,medianYshear,varYshear,totalvarYshear,aucYshear,XmaxYshear,XminYshear,XmeanYshear,XmedianYshear,XvarYshear,XtotalvarYshear,XaucYshear,YmaxYshear,YminYshear,YmeanYshear,YmedianYshear,YvarYshear,YtotalvarYshear,YaucYshear,subcondition,glovecondition,subject,filecount,gesture
4612,4603,4607.675,4608,4.500632911,39,368614,3.500434028,3.497827976,3.499674271,3.499891493,3.46E-07,0.01031120153,279.9739417,3.501086012,3.5,3.500447605,3.500542417,8.39E-08,0.01182780031,280.0358084,4612,4603,4607.675,4608,4.500632911,39,368614,3.500434028,3.497827976,3.499674271,3.499891493,3.46E-07,0.01031120153,279.9739417,3.501086012,3.5,3.500447605,3.500542417,8.39E-08,0.01182780031,280.0358084,flat,notgloved,RG,1,tickle
4611,4605,4607.8625,4608,2.018829114,44,368629,3.500434028,3.498806683,3.499770772,3.499782986,1.31E-07,0.0141068465,279.9816618,3.501736111,3.499240287,3.500351264,3.50032538,2.91E-07,0.01562533117,280.0281012,4611,4605,4607.8625,4608,2.018829114,44,368629,3.500434028,3.498806683,3.499770772,3.499782986,1.31E-07,0.0141068465,279.9816618,3.501736111,3.499240287,3.500351264,3.50032538,2.91E-07,0.01562533117,280.0281012,flat,notgloved,RG,1,tickle
4609,4604,4607.05,4607,1.946835443,32,368564,3.501085541,3.498697917,3.499937643,3.499837228,3.68E-07,0.01128773796,279.9950115,3.502170139,3.499674267,3.500466642,3.50037981,3.58E-07,0.00933235152,280.0373313,4609,4604,4607.05,4607,1.946835443,32,368564,3.501085541,3.498697917,3.499937643,3.499837228,3.68E-07,0.01128773796,279.9950115,3.502170139,3.499674267,3.500466642,3.50037981,3.58E-07,0.00933235152,280.0373313,flat,notgloved,RG,1,tickle
4610,4605,4607.325,4607,1.108227848,35,368586,3.500542652,3.498697917,3.499612018,3.499457348,2.20E-07,0.01117821743,279.9689614,3.501410284,3.499457348,3.500428624,3.500542652,1.83E-07,0.009438856297,280.0342899,4610,4605,4607.325,4607,1.108227848,35,368586,3.500542652,3.498697917,3.499612018,3.499457348,2.20E-07,0.01117821743,279.9689614,3.501410284,3.499457348,3.500428624,3.500542652,1.83E-07,0.009438856297,280.0342899,flat,notgloved,RG,1,tickle
4610,4606,4607.6,4608,1.205063291,45,368608,3.500542652,3.498480243,3.499541497,3.499565972,1.68E-07,0.01269519529,279.9633198,3.500651324,3.499566161,3.500070551,3.500054242,5.52E-08,0.008138704616,280.0056441,4610,4606,4607.6,4608,1.205063291,45,368608,3.500542652,3.498480243,3.499541497,3.499565972,1.68E-07,0.01269519529,279.9633198,3.500651324,3.499566161,3.500070551,3.500054242,5.52E-08,0.008138704616,280.0056441,flat,notgloved,RG,2,tickle
4612,4606,4608.1375,4608,1.790981013,43,368651,3.500868432,3.498154982,3.499496823,3.499403435,6.52E-07,0.01204358859,279.9597458,3.500217108,3.498914459,3.499784342,3.49989147,9.05E-08,0.009006053235,279.9827473,4612,4606,4608.1375,4608,1.790981013,43,368651,3.500868432,3.498154982,3.499496823,3.499403435,6.52E-07,0.01204358859,279.9597458,3.500217108,3.498914459,3.499784342,3.49989147,9.05E-08,0.009006053235,279.9827473,flat,notgloved,RG,2,tickle
4611,4606,4608.1125,4608,0.9365506329,24,368649,3.501085069,3.499457348,3.50011253,3.5,2.19E-07,0.008245539753,280.0090024,3.501302083,3.499348958,3.500142389,3.5,2.75E-07,0.006727807071,280.0113911,4611,4606,4608.1125,4608,0.9365506329,24,368649,3.501085069,3.499457348,3.50011253,3.5,2.19E-07,0.008245539753,280.0090024,3.501302083,3.499348958,3.500142389,3.5,2.75E-07,0.006727807071,280.0113911,flat,notgloved,RG,2,tickle
4608,4603,4605.825,4606,2.27278481,30,368466,3.50184582,3.497828919,3.49990248,3.5,9.01E-07,0.01259118735,279.9921984,3.501628664,3.498913988,3.50017364,3.500217014,3.67E-07,0.01389704153,280.0138912,4608,4603,4605.825,4606,2.27278481,30,368466,3.50184582,3.497828919,3.49990248,3.5,9.01E-07,0.01259118735,279.9921984,3.501628664,3.498913988,3.50017364,3.500217014,3.67E-07,0.01389704153,280.0138912,flat,notgloved,RG,2,tickle
4603,4597,4599.0125,4599,1.734018987,24,367921,3.505109806,3.502499457,3.503779413,3.503479774,5.31E-07,0.01152471701,280.302353,3.507177033,3.503586177,3.506070718,3.506415833,8.57E-07,0.01197434589,280.4856574,4603,4597,4599.0125,4599,1.734018987,24,367921,3.505109806,3.502499457,3.503779413,3.503479774,5.31E-07,0.01152471701,280.302353,3.507177033,3.503586177,3.506070718,3.506415833,8.57E-07,0.01197434589,280.4856574,flat,notgloved,WZ,1,constant
4603,4597,4600.525,4601,1.493037975,29,368042,3.504892368,3.502826087,3.503733285,3.503586177,2.48E-07,0.01161633169,280.2986628,3.505217391,3.503805175,3.504581015,3.504619081,1.97E-07,0.01012308277,280.3664812,4603,4597,4600.525,4601,1.493037975,29,368042,3.504892368,3.502826087,3.503733285,3.503586177,2.48E-07,0.01161633169,280.2986628,3.505217391,3.503805175,3.504581015,3.504619081,1.97E-07,0.01012308277,280.3664812,flat,notgloved,WZ,1,constant
4614,4596,4602.8875,4601,25.92389241,69,368231,3.506611749,3.502934145,3.504237072,3.50412595,8.18E-07,0.02007742184,280.3389657,3.510947323,3.502935421,3.506228553,3.505815797,8.02E-06,0.02250830692,280.4982842,4614,4596,4602.8875,4601,25.92389241,69,368231,3.506611749,3.502934145,3.504237072,3.50412595,8.18E-07,0.02007742184,280.3389657,3.510947323,3.502935421,3.506228553,3.505815797,8.02E-06,0.02250830692,280.4982842,flat,notgloved,WZ,1,constant
4615,4609,4612.2875,4613,2.739082278,29,368983,3.506724512,3.505092091,3.505820083,3.505851756,2.56E-07,0.009646321098,280.4656067,3.511819562,3.508125677,3.51016184,3.509861292,1.42E-06,0.009218846119,280.8129472,4615,4609,4612.2875,4613,2.739082278,29,368983,3.506724512,3.505092091,3.505820083,3.505851756,2.56E-07,0.009646321098,280.4656067,3.511819562,3.508125677,3.51016184,3.509861292,1.42E-06,0.009218846119,280.8129472,flat,notgloved,WZ,1,constant
4618,4607,4613.1125,4613,6.025158228,48,369049,3.509331597,3.505744635,3.50667817,3.506500542,4.51E-07,0.01777827234,280.5342536,3.503689236,3.500975081,3.502231572,3.502167317,5.30E-07,0.01301767188,280.1785257,4618,4607,4613.1125,4613,6.025158228,48,369049,3.509331597,3.505744635,3.50667817,3.506500542,4.51E-07,0.01777827234,280.5342536,3.503689236,3.500975081,3.502231572,3.502167317,5.30E-07,0.01301767188,280.1785257,flat,notgloved,WZ,2,constant
4617,4605,4608.95,4609,4.275949367,38,368716,3.510739857,3.507922726,3.509421892,3.509446254,5.47E-07,0.01712301107,280.7537513,3.507472385,3.501952278,3.50327873,3.503253796,1.10E-06,0.01518442991,280.2622984,4617,4605,4608.95,4609,4.275949367,38,368716,3.510739857,3.507922726,3.509421892,3.509446254,5.47E-07,0.01712301107,280.7537513,3.507472385,3.501952278,3.50327873,3.503253796,1.10E-06,0.01518442991,280.2622984,flat,notgloved,WZ,2,constant
4640,4618,4629.8875,4631,18.98718354,67,370391,3.512742981,3.508012126,3.510884289,3.511226252,1.32E-06,0.02488840125,280.8707431,3.511120708,3.503994818,3.509229314,3.509827214,3.03E-06,0.02342407026,280.7383451,4640,4618,4629.8875,4631,18.98718354,67,370391,3.512742981,3.508012126,3.510884289,3.511226252,1.32E-06,0.02488840125,280.8707431,3.511120708,3.503994818,3.509229314,3.509827214,3.03E-06,0.02342407026,280.7383451,flat,notgloved,WZ,2,constant
4631,4621,4625.825,4626,5.133544304,39,370066,3.508101102,3.504755728,3.505955646,3.505951093,6.15E-07,0.01179054101,280.4764517,3.503671706,3.501729356,3.502469839,3.502377864,2.38E-07,0.01308263068,280.1975871,4631,4621,4625.825,4626,5.133544304,39,370066,3.508101102,3.504755728,3.505955646,3.505951093,6.15E-07,0.01179054101,280.4764517,3.503671706,3.501729356,3.502469839,3.502377864,2.38E-07,0.01308263068,280.1975871,flat,notgloved,WZ,2,constant
4605,4600,4602.2,4602,1.984810127,19,368176,3.501847424,3.500542888,3.501292946,3.501412123,1.42E-07,0.00575909737,280.1034357,3.50086881,3.499565217,3.500024403,3.500217202,1.28E-07,0.005975592529,280.0019522,4605,4600,4602.2,4602,1.984810127,19,368176,3.501847424,3.500542888,3.501292946,3.501412123,1.42E-07,0.00575909737,280.1034357,3.50086881,3.499565217,3.500024403,3.500217202,1.28E-07,0.005975592529,280.0019522,flat,notgloved,WZ,1,no
4605,4598,4602.3375,4603,2.454272152,26,368187,3.503152859,3.500325733,3.501715343,3.501629372,3.79E-07,0.007396452805,280.1372275,3.500978048,3.499021526,3.500137112,3.500108625,1.40E-07,0.007607089781,280.010969,4605,4598,4602.3375,4603,2.454272152,26,368187,3.503152859,3.500325733,3.501715343,3.501629372,3.79E-07,0.007396452805,280.1372275,3.500978048,3.499021526,3.500137112,3.500108625,1.40E-07,0.007607089781,280.010969,flat,notgloved,WZ,1,no
4604,4600,4602.0625,4602,1.249208861,14,368165,3.502391304,3.501086484,3.501913568,3.502063871,1.19E-07,0.006739649514,280.1530855,3.500869565,3.499347826,3.500357118,3.500434594,2.32E-07,0.006519424621,280.0285695,4604,4600,4602.0625,4602,1.249208861,14,368165,3.502391304,3.501086484,3.501913568,3.502063871,1.19E-07,0.006739649514,280.1530855,3.500869565,3.499347826,3.500357118,3.500434594,2.32E-07,0.006519424621,280.0285695,flat,notgloved,WZ,1,no
4602,4598,4599.875,4600,0.8449367089,25,367990,3.502935421,3.500543596,3.50182884,3.502064769,5.40E-07,0.008808625129,280.1463072,3.501304348,3.499347826,3.500211989,3.500217391,3.33E-07,0.007282490738,280.0169591,4602,4598,4599.875,4600,0.8449367089,25,367990,3.502935421,3.500543596,3.50182884,3.502064769,5.40E-07,0.008808625129,280.1463072,3.501304348,3.499347826,3.500211989,3.500217391,3.33E-07,0.007282490738,280.0169591,flat,notgloved,WZ,1,no
4605,4600,4601.875,4602,2.186708861,25,368150,3.501955671,3.499891328,3.500833969,3.500977199,3.40E-07,0.009669307783,280.0667175,3.50173913,3.499239626,3.500711837,3.50065189,5.06E-07,0.00988840002,280.0569469,4605,4600,4601.875,4602,2.186708861,25,368150,3.501955671,3.499891328,3.500833969,3.500977199,3.40E-07,0.009669307783,280.0667175,3.50173913,3.499239626,3.500711837,3.50065189,5.06E-07,0.00988840002,280.0569469,flat,notgloved,WZ,2,no
4607,4602,4604.8875,4605,1.341613924,29,368391,3.501628664,3.499674267,3.500704394,3.500651419,2.31E-07,0.01335542652,280.0563516,3.500217202,3.499131568,3.499694641,3.499674267,1.13E-07,0.009011519552,279.9755713,4607,4602,4604.8875,4605,1.341613924,29,368391,3.501628664,3.499674267,3.500704394,3.500651419,2.31E-07,0.01335542652,280.0563516,3.500217202,3.499131568,3.499694641,3.499674267,1.13E-07,0.009011519552,279.9755713,flat,notgloved,WZ,2,no
4608,4603,4605.3,4605,1.275949367,25,368424,3.50184582,3.499457348,3.500708524,3.500760043,5.24E-07,0.01074885625,280.0566819,3.500977623,3.499131568,3.499785618,3.499674267,1.92E-07,0.009012462998,279.9828494,4608,4603,4605.3,4605,1.275949367,25,368424,3.50184582,3.499457348,3.500708524,3.500760043,5.24E-07,0.01074885625,280.0566819,3.500977623,3.499131568,3.499785618,3.499674267,1.92E-07,0.009012462998,279.9828494,flat,notgloved,WZ,2,no
4608,4604,4606.4125,4607,1.561867089,14,368513,3.501086012,3.498914459,3.499846745,3.499782892,2.92E-07,0.006947978904,279.9877396,3.501085541,3.499131568,3.500302595,3.500325591,2.76E-07,0.005211019161,280.0242076,4608,4604,4606.4125,4607,1.561867089,14,368513,3.501086012,3.498914459,3.499846745,3.499782892,2.92E-07,0.006947978904,279.9877396,3.501085541,3.499131568,3.500302595,3.500325591,2.76E-07,0.005211019161,280.0242076,flat,notgloved,WZ,2,no
4607,4600,4603.725,4604,2.961392405,37,368298,3.501629372,3.500325733,3.501135015,3.501140419,8.19E-08,0.007711796981,280.0908012,3.501520417,3.498913516,3.500241622,3.500217202,4.13E-07,0.01314204638,280.0193298,4607,4600,4603.725,4604,2.961392405,37,368298,3.501629372,3.500325733,3.501135015,3.501140419,8.19E-08,0.007711796981,280.0908012,3.501520417,3.498913516,3.500241622,3.500217202,4.13E-07,0.01314204638,280.0193298,flat,notgloved,WZ,1,pat
4608,4598,4603.7875,4605,8.675791139,40,368303,3.503262288,3.500543596,3.50150034,3.501413351,3.94E-07,0.01325368865,280.1200272,3.501957373,3.499239957,3.500322143,3.500217108,6.03E-07,0.01455889764,280.0257714,4608,4598,4603.7875,4605,8.675791139,40,368303,3.503262288,3.500543596,3.50150034,3.501413351,3.94E-07,0.01325368865,280.1200272,3.501957373,3.499239957,3.500322143,3.500217108,6.03E-07,0.01455889764,280.0257714,flat,notgloved,WZ,1,pat
4605,4597,4600.35,4600,3.97721519,37,368028,3.503805175,3.500651607,3.502535383,3.5025,5.23E-07,0.01163585064,280.2028306,3.501957373,3.499891422,3.500978334,3.500978474,1.95E-07,0.01554529994,280.0782667,4605,4597,4600.35,4600,3.97721519,37,368028,3.503805175,3.500651607,3.502535383,3.5025,5.23E-07,0.01163585064,280.2028306,3.501957373,3.499891422,3.500978334,3.500978474,1.95E-07,0.01554529994,280.0782667,flat,notgloved,WZ,1,pat
4607,4602,4604.025,4604,1.417088608,55,368322,3.502823632,3.500217202,3.501729559,3.50179172,4.35E-07,0.01509818834,280.1383648,3.50086881,3.498479583,3.499755696,3.499728485,3.63E-07,0.02313142356,279.9804556,4607,4602,4604.025,4604,1.417088608,55,368322,3.502823632,3.500217202,3.501729559,3.50179172,4.35E-07,0.01509818834,280.1383648,3.50086881,3.498479583,3.499755696,3.499728485,3.63E-07,0.02313142356,279.9804556,flat,notgloved,WZ,1,pat
4612,4599,4604.775,4605,6.885443038,65,368382,3.502389227,3.49913119,3.501226745,3.501411509,8.84E-07,0.0216062506,280.0981396,3.503687636,3.499891422,3.501742714,3.501737619,4.75E-07,0.02507720203,280.1394171,4612,4599,4604.775,4605,6.885443038,65,368382,3.502389227,3.49913119,3.501226745,3.501411509,8.84E-07,0.0216062506,280.0981396,3.503687636,3.499891422,3.501742714,3.501737619,4.75E-07,0.02507720203,280.1394171,flat,notgloved,WZ,2,pat
4611,4603,4606.2,4606,3.503797468,59,368496,3.503692441,3.500651607,3.502236119,3.502171081,5.16E-07,0.01768576251,280.1788895,3.502062975,3.499891422,3.500827698,3.500759714,2.90E-07,0.01921220819,280.0662158,4611,4603,4606.2,4606,3.503797468,59,368496,3.503692441,3.500651607,3.502236119,3.502171081,5.16E-07,0.01768576251,280.1788895,3.502062975,3.499891422,3.500827698,3.500759714,2.90E-07,0.01921220819,280.0662158,flat,notgloved,WZ,2,pat
4607,4599,4603.275,4604,3.315822785,47,368262,3.503695652,3.501411509,3.502837755,3.50293287,2.76E-07,0.01965991401,280.2270204,3.502824859,3.499782798,3.501270948,3.501195392,3.93E-07,0.01858268141,280.1016758,4607,4599,4603.275,4604,3.315822785,47,368262,3.503695652,3.501411509,3.502837755,3.50293287,2.76E-07,0.01965991401,280.2270204,3.502824859,3.499782798,3.501270948,3.501195392,3.93E-07,0.01858268141,280.1016758,flat,notgloved,WZ,2,pat
4608,4600,4603.4,4603,5.027848101,45,368272,3.503695652,3.501085541,3.502403317,3.502551834,4.87E-07,0.0177057565,280.1922654,3.502390265,3.498913988,3.500679025,3.500651607,6.34E-07,0.01813850661,280.054322,4608,4600,4603.4,4603,5.027848101,45,368272,3.503695652,3.501085541,3.502403317,3.502551834,4.87E-07,0.0177057565,280.1922654,3.502390265,3.498913988,3.500679025,3.500651607,6.34E-07,0.01813850661,280.054322,flat,notgloved,WZ,2,pat
4627,4570,4599.3875,4602,259.6833861,153,367951,3.510722101,3.501737619,3.504927147,3.504124182,6.24E-06,0.02959279371,280.3941718,3.50486697,3.499672131,3.501090611,3.500866176,8.91E-07,0.02533027663,280.0872489,4627,4570,4599.3875,4602,259.6833861,153,367951,3.510722101,3.501737619,3.504927147,3.504124182,6.24E-06,0.02959279371,280.3941718,3.50486697,3.499672131,3.501090611,3.500866176,8.91E-07,0.02533027663,280.0872489,flat,notgloved,WZ,1,rub
4626,4565,4593.5,4593.5,285.0632911,146,367480,3.510288967,3.501741402,3.504995466,3.504556339,4.77E-06,0.02843234241,280.3996373,3.50525394,3.500759384,3.502893336,3.502615537,1.52E-06,0.02920499991,280.2314669,4626,4565,4593.5,4593.5,285.0632911,146,367480,3.510288967,3.501741402,3.504995466,3.504556339,4.77E-06,0.02843234241,280.3996373,3.50525394,3.500759384,3.502893336,3.502615537,1.52E-06,0.02920499991,280.2314669,flat,notgloved,WZ,1,rub
4620,4567,4596.425,4599.5,237.6905063,160,367714,3.506759703,3.50174444,3.504073999,3.504236368,1.09E-06,0.03116011569,280.32592,3.504545455,3.499240616,3.502344759,3.502934154,2.37E-06,0.02458872943,280.1875807,4620,4567,4596.425,4599.5,237.6905063,160,367714,3.506759703,3.50174444,3.504073999,3.504236368,1.09E-06,0.03116011569,280.32592,3.504545455,3.499240616,3.502344759,3.502934154,2.37E-06,0.02458872943,280.1875807,flat,notgloved,WZ,1,rub
4627,4560,4600.475,4603.5,417.0626582,215,368038,3.509537382,3.50087108,3.504023079,3.50341304,5.07E-06,0.03758403095,280.3218463,3.506213211,3.49804007,3.50112268,3.500541949,6.23E-06,0.02878174174,280.0898144,4627,4560,4600.475,4603.5,417.0626582,215,368038,3.509537382,3.50087108,3.504023079,3.50341304,5.07E-06,0.03758403095,280.3218463,3.506213211,3.49804007,3.50112268,3.500541949,6.23E-06,0.02878174174,280.0898144,flat,notgloved,WZ,1,rub
4613,4589,4605.075,4607,36.37405063,89,368406,3.503482804,3.50010853,3.501455742,3.501193836,8.94E-07,0.02574044574,280.1164593,3.504013886,3.495750708,3.500092997,3.500325591,3.04E-06,0.02704962131,280.0074398,4613,4589,4605.075,4607,36.37405063,89,368406,3.503482804,3.50010853,3.501455742,3.501193836,8.94E-07,0.02574044574,280.1164593,3.504013886,3.495750708,3.500092997,3.500325591,3.04E-06,0.02704962131,280.0074398,flat,notgloved,WZ,2,rub
4609,4585,4599.2,4599.5,40.08607595,97,367936,3.504797209,3.500977623,3.502683631,3.502335717,1.23E-06,0.01905302239,280.2146905,3.502495118,3.493129771,3.499135338,3.499782609,5.76E-06,0.0368869285,279.930827,4609,4585,4599.2,4599.5,40.08607595,97,367936,3.504797209,3.500977623,3.502683631,3.502335717,1.23E-06,0.01905302239,280.2146905,3.502495118,3.493129771,3.499135338,3.499782609,5.76E-06,0.0368869285,279.930827,flat,notgloved,WZ,2,rub
4604,4583,4595.375,4596,37.37658228,83,367630,3.505235602,3.500977623,3.502816706,3.50266443,1.40E-06,0.02472191696,280.2253364,3.502281121,3.492146597,3.497948234,3.498314307,7.56E-06,0.03540047438,279.8358587,4604,4583,4595.375,4596,37.37658228,83,367630,3.505235602,3.500977623,3.502816706,3.50266443,1.40E-06,0.02472191696,280.2253364,3.502281121,3.492146597,3.497948234,3.498314307,7.56E-06,0.03540047438,279.8358587,flat,notgloved,WZ,2,rub
4603,4581,4592.425,4593,39.94367089,84,367394,3.506326353,3.500978048,3.502799764,3.502178175,2.50E-06,0.02572847952,280.2239811,3.501847424,3.492364747,3.497236806,3.497388466,7.13E-06,0.03684996182,279.7789445,4603,4581,4592.425,4593,39.94367089,84,367394,3.506326353,3.500978048,3.502799764,3.502178175,2.50E-06,0.02572847952,280.2239811,3.501847424,3.492364747,3.497236806,3.497388466,7.13E-06,0.03684996182,279.7789445,flat,notgloved,WZ,2,rub
4607,4602,4604.9625,4605,1.150474684,26,368397,3.501411509,3.499782892,3.500582272,3.500759878,2.17E-07,0.01085691477,280.0465817,3.499565784,3.49772086,3.498787993,3.49885984,2.42E-07,0.007598596388,279.9030394,4607,4602,4604.9625,4605,1.150474684,26,368397,3.501411509,3.499782892,3.500582272,3.500759878,2.17E-07,0.01085691477,280.0465817,3.499565784,3.49772086,3.498787993,3.49885984,2.42E-07,0.007598596388,279.9030394,flat,notgloved,WZ,1,scratch
4610,4603,4607.4,4607,2.065822785,39,368592,3.501953973,3.500325591,3.501125972,3.501085069,1.55E-07,0.01009795517,280.0900778,3.500651042,3.497828919,3.499373328,3.499348958,3.90E-07,0.01182921317,279.9498662,4610,4603,4607.4,4607,2.065822785,39,368592,3.501953973,3.500325591,3.501125972,3.501085069,1.55E-07,0.01009795517,280.0900778,3.500651042,3.497828919,3.499373328,3.499348958,3.90E-07,0.01182921317,279.9498662,flat,notgloved,WZ,1,scratch
4617,4605,4609.9875,4610,11.70870253,45,368799,3.501519757,3.499241603,3.500617094,3.500596424,2.85E-07,0.009219451022,280.0493675,3.501194354,3.499566349,3.500397376,3.500433651,1.23E-07,0.009004033795,280.0317901,4617,4605,4609.9875,4610,11.70870253,45,368799,3.501519757,3.499241603,3.500617094,3.500596424,2.85E-07,0.009219451022,280.0493675,3.501194354,3.499566349,3.500397376,3.500433651,1.23E-07,0.009004033795,280.0317901,flat,notgloved,WZ,1,scratch
4616,4606,4610.7,4611,7.55443038,50,368856,3.502062079,3.498916811,3.500127607,3.499891611,5.32E-07,0.01453202922,280.0102085,3.500975504,3.499024919,3.499810234,3.49978308,1.64E-07,0.009760027867,279.9848187,4616,4606,4610.7,4611,7.55443038,50,368856,3.502062079,3.498916811,3.500127607,3.499891611,5.32E-07,0.01453202922,280.0102085,3.500975504,3.499024919,3.499810234,3.49978308,1.64E-07,0.009760027867,279.9848187,flat,notgloved,WZ,1,scratch
4622,4607,4612.1875,4612,11.97705696,67,368975,3.501735358,3.497187365,3.500039663,3.500162631,7.73E-07,0.02157368062,280.0031731,3.503252385,3.499349523,3.501180152,3.501137666,7.92E-07,0.02525529907,280.0944121,4622,4607,4612.1875,4612,11.97705696,67,368975,3.501735358,3.497187365,3.500039663,3.500162631,7.73E-07,0.02157368062,280.0031731,3.503252385,3.499349523,3.501180152,3.501137666,7.92E-07,0.02525529907,280.0944121,flat,notgloved,WZ,2,scratch
4622,4603,4612.4625,4614,24.32768987,81,368997,3.501953125,3.497511361,3.500069384,3.500379151,1.32E-06,0.02308620109,280.0055507,3.503466205,3.499457348,3.501556473,3.501623377,9.08E-07,0.02416190999,280.1245178,4622,4603,4612.4625,4614,24.32768987,81,368997,3.501953125,3.497511361,3.500069384,3.500379151,1.32E-06,0.02308620109,280.0055507,3.503466205,3.499457348,3.501556473,3.501623377,9.08E-07,0.02416190999,280.1245178,flat,notgloved,WZ,2,scratch
4619,4604,4610.5,4610,15.44303797,71,368840,3.501733102,3.499348676,3.50071577,3.500704532,2.32E-07,0.01919719988,280.0572616,3.504656703,3.500108578,3.502249547,3.502278151,1.01E-06,0.02242589033,280.1799638,4619,4604,4610.5,4610,15.44303797,71,368840,3.501733102,3.499348676,3.50071577,3.500704532,2.32E-07,0.01919719988,280.0572616,3.504656703,3.500108578,3.502249547,3.502278151,1.01E-06,0.02242589033,280.1799638,flat,notgloved,WZ,2,scratch
4627,4601,4613.5125,4612,41.74667722,100,369081,3.50108272,3.497508126,3.499744405,3.499837603,7.14E-07,0.02796326216,279.9795524,3.5058391,3.500434216,3.503340446,3.503467707,1.96E-06,0.02922670285,280.2672356,4627,4601,4613.5125,4612,41.74667722,100,369081,3.50108272,3.497508126,3.499744405,3.499837603,7.14E-07,0.02796326216,279.9795524,3.5058391,3.500434216,3.503340446,3.503467707,1.96E-06,0.02922670285,280.2672356,flat,notgloved,WZ,2,scratch
4597,4574,4588.7375,4592,38.42389241,97,367099,3.510494097,3.502719165,3.506309792,3.505879791,3.11E-06,0.02985726445,280.5047833,3.508741259,3.501958225,3.504776272,3.504355401,3.49E-06,0.02939451397,280.3821017,4597,4574,4588.7375,4592,38.42389241,97,367099,3.510494097,3.502719165,3.506309792,3.505879791,3.11E-06,0.02985726445,280.5047833,3.508741259,3.501958225,3.504776272,3.504355401,3.49E-06,0.02939451397,280.3821017,flat,notgloved,WZ,1,stroke
4597,4578,4587.075,4586,24.62721519,61,366966,3.507517978,3.502936698,3.50558983,3.505778459,1.05E-06,0.02500742103,280.4471864,3.507312814,3.50250272,3.504911515,3.504689204,1.31E-06,0.01869218217,280.3929212,4597,4578,4587.075,4586,24.62721519,61,366966,3.507517978,3.502936698,3.50558983,3.505778459,1.05E-06,0.02500742103,280.4471864,3.507312814,3.50250272,3.504911515,3.504689204,1.31E-06,0.01869218217,280.3929212,flat,notgloved,WZ,1,stroke
4595,4584,4591.5875,4592.5,8.827689873,52,367327,3.506980803,3.504141238,3.505141331,3.505116482,3.66E-07,0.01660870809,280.4113065,3.504799302,3.501523727,3.502808492,3.502776248,5.27E-07,0.01898141515,280.2246793,4595,4584,4591.5875,4592.5,8.827689873,52,367327,3.506980803,3.504141238,3.505141331,3.505116482,3.66E-07,0.01660870809,280.4113065,3.504799302,3.501523727,3.502808492,3.502776248,5.27E-07,0.01898141515,280.2246793,flat,notgloved,WZ,1,stroke
4592,4578,4585.8875,4587,8.809968354,67,366871,3.50982962,3.503377642,3.506704707,3.506811995,1.96E-06,0.02852422532,280.5363766,3.505235602,3.50174444,3.503444101,3.503488879,5.27E-07,0.02282444182,280.2755281,4592,4578,4585.8875,4587,8.809968354,67,366871,3.50982962,3.503377642,3.506704707,3.506811995,1.96E-06,0.02852422532,280.5363766,3.505235602,3.50174444,3.503444101,3.503488879,5.27E-07,0.02282444182,280.2755281,flat,notgloved,WZ,1,stroke
4617,4608,4612.25,4612,7.405063291,64,368980,3.500433839,3.497942387,3.499254912,3.499349241,3.64E-07,0.01430899401,279.940393,3.50162584,3.499023649,3.499905031,3.49978308,3.72E-07,0.01539176079,279.9924024,4617,4608,4612.25,4612,7.405063291,64,368980,3.500433839,3.497942387,3.499254912,3.499349241,3.64E-07,0.01430899401,279.940393,3.50162584,3.499023649,3.499905031,3.49978308,3.72E-07,0.01539176079,279.9924024,flat,notgloved,WZ,1,tickle
4612,4604,4607.0375,4606.5,4.036550633,32,368563,3.500977199,3.499349523,3.500126268,3.500108578,2.09E-07,0.01194009991,280.0101014,3.500868432,3.499457348,3.50016963,3.500216826,1.53E-07,0.008900396976,280.0135704,4612,4604,4607.0375,4606.5,4.036550633,32,368563,3.500977199,3.499349523,3.500126268,3.500108578,2.09E-07,0.01194009991,280.0101014,3.500868432,3.499457348,3.50016963,3.500216826,1.53E-07,0.008900396976,280.0135704,flat,notgloved,WZ,1,tickle
4607,4602,4604.7375,4605,1.284651899,32,368379,3.502281121,3.49913119,3.500639294,3.500542888,3.51E-07,0.0130328073,280.0511435,3.500651324,3.49913119,3.499938911,3.499891422,1.62E-07,0.008469999609,279.9951129,4607,4602,4604.7375,4605,1.284651899,32,368379,3.502281121,3.49913119,3.500639294,3.500542888,3.51E-07,0.0130328073,280.0511435,3.500651324,3.49913119,3.499938911,3.499891422,1.62E-07,0.008469999609,279.9951129,flat,notgloved,WZ,1,tickle
4610,4603,4607.1625,4607.5,2.163132911,38,368573,3.502063871,3.499348676,3.500299866,3.500217061,3.81E-07,0.01432767652,280.0239893,3.500759713,3.499240287,3.499900961,3.499837204,1.68E-07,0.01258986835,279.9920768,4610,4603,4607.1625,4607.5,2.163132911,38,368573,3.502063871,3.499348676,3.500299866,3.500217061,3.81E-07,0.01432767652,280.0239893,3.500759713,3.499240287,3.499900961,3.499837204,1.68E-07,0.01258986835,279.9920768,flat,notgloved,WZ,1,tickle
