maxXshear,minXshear,meanXshear,medianXshear,varXshear,totalvarXshear,aucXshear,XmaxXshear,XminXshear,XmeanXshear,XmedianXshear,XvarXshear,XtotalvarXshear,XaucXshear,YmaxXshear,YminXshear,YmeanXshear,YmedianXshear,YvarXshear,YtotalvarXshear,YaucXshear,maxPress,minPress,meanPress,medianPress,varPress,totalvarPress,aucPress,XmaxPress,XminPress,XmeanPress,XmedianPress,XvarPress,XtotalvarPress,XaucPress,YmaxPress,YminPress,YmeanPress,YmedianPress,YvarPress,YtotalvarPress,YaucPress,maxYshear,minYshear,meanYshear,medianYshear,varYshear,totalvarYshear,aucYshear,XmaxYshear,XminYshear,XmeanYshear,XmedianYshear,XvarYshear,XtotalvarYshear,XaucYshear,YmaxYshear,YminYshear,YmeanYshear,YmedianYshear,YvarYshear,YtotalvarYshear,YaucYshear,subcondition,glovecondition,subject,filecount,gesture
4605,4597,4600.7125,4600.5,3.093512658,55,368057,3.502826087,3.498695652,3.500881575,3.500923594,1.07E-06,0.02466907429,280.070526,3.502500544,3.499891328,3.501033784,3.50103203,5.24E-07,0.01814964979,280.0827027,39,13,27.6,29,52.85063291,96,2208,4.692307692,3.692307692,4.194323714,4.064583333,0.1049154568,4.351467438,335.5458971,2.666666667,2.142857143,2.378197034,2.380952381,0.01707039335,2.193120944,190.2557627,4605,4597,4600.7125,4600.5,3.093512658,55,368057,3.502826087,3.498695652,3.500881575,3.500923594,1.07E-06,0.02466907429,280.070526,3.502500544,3.499891328,3.501033784,3.50103203,5.24E-07,0.01814964979,280.0827027,flat,notgloved,RG,1,pat
4605,4597,4600.5875,4601,1.992246835,56,368047,3.502391304,3.499021952,3.500653522,3.500434783,7.35E-07,0.02217112678,280.0522817,3.502282113,3.498695652,3.50043598,3.500489071,8.64E-07,0.01782273362,280.0348784,72,32,45.0125,44,73.20237342,189,3601,4.422222222,3.857142857,4.143273462,4.133870006,0.02000317626,3.89933819,331.461877,2.930555556,2.20754717,2.392967434,2.358571429,0.01870705931,3.269316915,191.4373947,4605,4597,4600.5875,4601,1.992246835,56,368047,3.502391304,3.499021952,3.500653522,3.500434783,7.35E-07,0.02217112678,280.0522817,3.502282113,3.498695652,3.50043598,3.500489071,8.64E-07,0.01782273362,280.0348784,flat,notgloved,RG,1,pat
4604,4598,4601.6125,4602,1.784651899,43,368129,3.501629372,3.499565217,3.500357157,3.500325874,2.41E-07,0.01618901672,280.0285725,3.501413351,3.499239296,3.500343756,3.500217297,2.96E-07,0.01727880681,280.0275004,65,33,47.2125,48,58.27072785,169,3777,4.375,3.765957447,4.02196517,4.023268398,0.01418215068,3.550347647,321.7572136,3.169230769,2.166666667,2.325773953,2.27787307,0.03368505101,2.841498828,186.0619163,4604,4598,4601.6125,4602,1.784651899,43,368129,3.501629372,3.499565217,3.500357157,3.500325874,2.41E-07,0.01618901672,280.0285725,3.501413351,3.499239296,3.500343756,3.500217297,2.96E-07,0.01727880681,280.0275004,flat,notgloved,RG,1,pat
4598,4591,4594.9,4595,3.281012658,60,367592,3.50359086,3.500435161,3.502070278,3.502121612,5.12E-07,0.02133274703,280.1656222,3.503919861,3.501413966,3.50254374,3.50250272,4.40E-07,0.02134477895,280.2034992,16,4,10.425,10,7.893037975,55,834,5.75,4.6,5.410523643,5.538461538,0.1048639649,5.498545899,432.8418914,2.8,2.428571429,2.684157474,2.7,0.008744825658,1.897175047,214.732598,4598,4591,4594.9,4595,3.281012658,60,367592,3.50359086,3.500435161,3.502070278,3.502121612,5.12E-07,0.02133274703,280.1656222,3.503919861,3.501413966,3.50254374,3.50250272,4.40E-07,0.02134477895,280.2034992,flat,notgloved,RG,2,pat
4600,4593,4597.825,4598,2.298101266,46,367826,3.503373232,3.500652174,3.502036385,3.502174859,3.59E-07,0.01588882379,280.1629108,3.502937976,3.500652458,3.501935743,3.502012372,3.19E-07,0.01501972125,280.1548594,10,4,7.35,7,1.724050633,33,588,5.714285714,5.333333333,5.514618056,5.5,0.01011513455,1.865079365,441.1694444,2.75,2.4,2.586964286,2.571428571,0.004743196083,2.374603175,206.9571429,4600,4593,4597.825,4598,2.298101266,46,367826,3.503373232,3.500652174,3.502036385,3.502174859,3.59E-07,0.01588882379,280.1629108,3.502937976,3.500652458,3.501935743,3.502012372,3.19E-07,0.01501972125,280.1548594,flat,notgloved,RG,2,pat
4604,4595,4599.45,4599,3.718987342,47,367956,3.501849837,3.499891328,3.500926879,3.500978048,2.52E-07,0.01707186392,280.0741503,3.50260983,3.5,3.501190278,3.501304064,4.68E-07,0.01446382547,280.0952223,74,0,11.9,3.5,349.0025316,157,952,6,0,3.571170515,4.596296296,4.201843918,23.67664697,285.6936412,4.77027027,0,2.61789283,2.666666667,2.432989483,11.9277203,209.4314264,4604,4595,4599.45,4599,3.718987342,47,367956,3.501849837,3.499891328,3.500926879,3.500978048,2.52E-07,0.01707186392,280.0741503,3.50260983,3.5,3.501190278,3.501304064,4.68E-07,0.01446382547,280.0952223,flat,notgloved,RG,2,pat
4601,4594,4597.1875,4597,3.749208861,48,367775,3.502937976,3.4996737,3.501080864,3.501087429,5.54E-07,0.01958168018,280.0864691,3.503046127,3.500217486,3.501668202,3.501630789,5.60E-07,0.01870189961,280.1334562,145,0,14.5125,0,1477.999842,191,1161,6,0,2.075423333,0,6.286544763,36.9583799,166.0338667,5,0,1.675,0,4.27278481,28,134,4601,4594,4597.1875,4597,3.749208861,48,367775,3.502937976,3.4996737,3.501080864,3.501087429,5.54E-07,0.01958168018,280.0864691,3.503046127,3.500217486,3.501668202,3.501630789,5.60E-07,0.01870189961,280.1334562,flat,notgloved,RG,2,pat
4621,4573,4599.675,4602.5,210.0702532,164,367974,3.509182335,3.501960784,3.504806108,3.504781569,2.87E-06,0.03849739456,280.3844886,3.511368605,3.495670996,3.503237109,3.502715597,2.09E-05,0.05340657635,280.2589687,22,1,9.9125,9,27.19477848,70,793,3.5,1,2.284027683,2.375,0.4208672845,16.00614527,182.7222147,2,1.5,1.917246488,2,0.01682330671,1.150980392,153.3797191,4621,4573,4599.675,4602.5,210.0702532,164,367974,3.509182335,3.501960784,3.504806108,3.504781569,2.87E-06,0.03849739456,280.3844886,3.511368605,3.495670996,3.503237109,3.502715597,2.09E-05,0.05340657635,280.2589687,flat,notgloved,RG,1,rub
4625,4567,4591.6375,4589.5,366.4618671,180,367331,3.508203894,3.500325874,3.504696012,3.504644307,4.49E-06,0.04253008815,280.3756809,3.513353765,3.492972973,3.504987469,3.506046788,4.06E-05,0.0600419206,280.3989975,29,3,14.375,15,44.84493671,87,1150,3.625,1.333333333,2.407955243,2.242647059,0.3177987339,9.490337638,192.6364194,2,1.933333333,1.999166667,2,5.56E-05,0.1333333333,159.9333333,4625,4567,4591.6375,4589.5,366.4618671,180,367331,3.508203894,3.500325874,3.504696012,3.504644307,4.49E-06,0.04253008815,280.3756809,3.513353765,3.492972973,3.504987469,3.506046788,4.06E-05,0.0600419206,280.3989975,flat,notgloved,RG,1,rub
4617,4561,4589.6,4587.5,368.1670886,176,367168,3.512826135,3.501414581,3.505838134,3.505266478,1.00E-05,0.03742625683,280.4670507,3.514141636,3.495993069,3.504999226,3.505444322,3.30E-05,0.05336659795,280.3999381,38,0,14.3125,11,136.5213608,99,1145,3,0,1.765462224,1.758378378,0.4374913652,12.28692673,141.236978,2,0,1.9,2,0.1924050633,4,152,4617,4561,4589.6,4587.5,368.1670886,176,367168,3.512826135,3.501414581,3.505838134,3.505266478,1.00E-05,0.03742625683,280.4670507,3.514141636,3.495993069,3.504999226,3.505444322,3.30E-05,0.05336659795,280.3999381,flat,notgloved,RG,1,rub
4636,4570,4603.675,4606,375.4879747,228,368294,3.509954058,3.499237971,3.503711747,3.503671706,7.52E-06,0.04486391182,280.2969397,3.511159737,3.488783434,3.500753457,3.500271232,3.99E-05,0.06893314669,280.0602765,57,5,26.2625,24.5,288.7530063,107,2101,4.185185185,1.5,2.704401107,2.550505051,0.5306169006,8.219513279,216.3520886,2,1.96875,1.998574576,2,3.93E-05,0.0625,159.8859661,4636,4570,4603.675,4606,375.4879747,228,368294,3.509954058,3.499237971,3.503711747,3.503671706,7.52E-06,0.04486391182,280.2969397,3.511159737,3.488783434,3.500753457,3.500271232,3.99E-05,0.06893314669,280.0602765,flat,notgloved,RG,1,rub
4605,4537,4575.075,4574,420.5006329,201,366006,3.509915014,3.500655022,3.505870422,3.505815822,5.94E-06,0.03989254522,280.4696337,3.501321586,3.493534955,3.49781465,3.497662343,5.49E-06,0.02533010746,279.825172,430,40,219.3875,219,14343.80997,1235,17551,4.35840708,3.745098039,4.02463079,4.003164557,0.0271170785,2.835183747,321.9704632,4.95049505,3.117647059,4.451523947,4.588065087,0.161853265,4.071951746,356.1219158,4605,4537,4575.075,4574,420.5006329,201,366006,3.509915014,3.500655022,3.505870422,3.505815822,5.94E-06,0.03989254522,280.4696337,3.501321586,3.493534955,3.49781465,3.497662343,5.49E-06,0.02533010746,279.825172,flat,notgloved,RG,2,rub
4621,4550,4581.1,4575,580.2683544,212,366488,3.50962995,3.491100857,3.502224623,3.505611189,4.41E-05,0.04989351281,280.1779698,3.504597198,3.495614035,3.498933658,3.498146937,5.24E-06,0.03382033447,279.9146926,505,44,204.75,192.5,19282.21519,1123,16380,4.617021277,3.803921569,4.247089184,4.3086969,0.06454540434,2.637966333,339.7671347,4.807531381,2.846153846,4.171514141,4.478571951,0.3733236435,5.141002443,333.7211313,4621,4550,4581.1,4575,580.2683544,212,366488,3.50962995,3.491100857,3.502224623,3.505611189,4.41E-05,0.04989351281,280.1779698,3.504597198,3.495614035,3.498933658,3.498146937,5.24E-06,0.03382033447,279.9146926,flat,notgloved,RG,2,rub
4623,4558,4598.675,4603.5,372.2981013,226,367894,3.511683254,3.497701904,3.507371724,3.507922728,9.93E-06,0.04523007714,280.5897379,3.505812678,3.498049415,3.501037222,3.50081601,3.97E-06,0.03743421315,280.0829778,300,40,105.5125,81,4744.708703,713,8441,5.403846154,4.35,4.746688277,4.603525212,0.1201910109,3.468503271,379.7350621,4.727272727,2.711111111,3.589472519,3.65047619,0.443366788,7.128878682,287.1578015,4623,4558,4598.675,4603.5,372.2981013,226,367894,3.511683254,3.497701904,3.507371724,3.507922728,9.93E-06,0.04523007714,280.5897379,3.505812678,3.498049415,3.501037222,3.50081601,3.97E-06,0.03743421315,280.0829778,flat,notgloved,RG,2,rub
4630,4561,4594.775,4596.5,493.4424051,182,367582,3.510633681,3.500984898,3.505290786,3.504346075,1.01E-05,0.0382511369,280.4232629,3.50602938,3.495137238,3.500982016,3.501689181,7.50E-06,0.02986929536,280.0785613,238,54,119.9375,113,2215.95807,783,9595,4.876712329,4.357142857,4.615889244,4.609187675,0.016698224,2.489387756,369.2711395,4.663865546,2.745454545,3.997871586,4.077454593,0.1922476605,6.757452319,319.8297269,4630,4561,4594.775,4596.5,493.4424051,182,367582,3.510633681,3.500984898,3.505290786,3.504346075,1.01E-05,0.0382511369,280.4232629,3.50602938,3.495137238,3.500982016,3.501689181,7.50E-06,0.02986929536,280.0785613,flat,notgloved,RG,2,rub
4610,4591,4600.65,4601,22.33164557,85,368052,3.503698869,3.500434783,3.501850446,3.501847424,5.02E-07,0.02423969256,280.1480357,3.502392344,3.498805127,3.500438219,3.500162937,1.08E-06,0.02032792524,280.0350575,269,20,127.825,126.5,4431.184177,835,10226,4.530434783,4.16,4.375300198,4.377538402,0.006399803396,1.925510874,350.0240159,4.949640288,4.1,4.638070111,4.694455245,0.05484666508,3.79257978,371.0456089,4610,4591,4600.65,4601,22.33164557,85,368052,3.503698869,3.500434783,3.501850446,3.501847424,5.02E-07,0.02423969256,280.1480357,3.502392344,3.498805127,3.500438219,3.500162937,1.08E-06,0.02032792524,280.0350575,flat,notgloved,RG,1,scratch
4608,4586,4597.7375,4598,42.01882911,98,367819,3.505887484,3.499673984,3.502365409,3.50217061,2.26E-06,0.0280952378,280.1892327,3.503924989,3.499131944,3.50120192,3.501249587,1.75E-06,0.02459346895,280.0961536,277,54,147.9625,141,3491.32769,939,11837,4.43902439,3.93442623,4.292328915,4.306030047,0.01319884683,2.17003265,343.3863132,4.816793893,3.967213115,4.52073299,4.583778817,0.04631915295,3.839124413,361.6586392,4608,4586,4597.7375,4598,42.01882911,98,367819,3.505887484,3.499673984,3.502365409,3.50217061,2.26E-06,0.0280952378,280.1892327,3.503924989,3.499131944,3.50120192,3.501249587,1.75E-06,0.02459346895,280.0961536,flat,notgloved,RG,1,scratch
4604,4583,4596.1625,4597.5,30.23908228,97,367693,3.505127646,3.500870322,3.502659258,3.502390265,9.55E-07,0.02669026614,280.2127406,3.503382064,3.49978223,3.500978311,3.500869187,7.04E-07,0.01970246617,280.0782649,287,50,150.0125,144,4192.392247,867,12001,4.444933921,4,4.287100309,4.306831832,0.01078741552,2.146079833,342.9680247,4.905027933,4.12,4.649280163,4.710177192,0.03387368064,3.131262895,371.942413,4604,4583,4596.1625,4597.5,30.23908228,97,367693,3.505127646,3.500870322,3.502659258,3.502390265,9.55E-07,0.02669026614,280.2127406,3.503382064,3.49978223,3.500978311,3.500869187,7.04E-07,0.01970246617,280.0782649,flat,notgloved,RG,1,scratch
4605,4579,4596.5625,4599,46.55300633,111,367725,3.506544503,3.501195392,3.503127486,3.502824859,1.62E-06,0.02866634911,280.2501989,3.504144852,3.499348393,3.501033638,3.500706746,1.66E-06,0.02318618788,280.082691,230,23,105.2125,93.5,3610.068196,817,8417,4.427906977,3.269230769,4.047012093,4.051865128,0.07290374345,4.420700779,323.7609674,4.937777778,3.52173913,4.477187079,4.547782127,0.1073692697,5.158831117,358.1749663,4605,4579,4596.5625,4599,46.55300633,111,367725,3.506544503,3.501195392,3.503127486,3.502824859,1.62E-06,0.02866634911,280.2501989,3.504144852,3.499348393,3.501033638,3.500706746,1.66E-06,0.02318618788,280.082691,flat,notgloved,RG,1,scratch
4620,4608,4614.1375,4614,6.347943038,83,369131,3.504008667,3.49772481,3.501266363,3.501409673,2.72E-06,0.02286310078,280.101309,3.505089885,3.493067591,3.498568279,3.498374254,1.26E-05,0.03000374164,279.8854623,263,29,127.325,122,4354.88038,968,10186,4.862068966,4.357414449,4.552939508,4.486190476,0.01650312276,1.754403569,364.2351607,4.890625,2.24137931,4.217621682,4.435970849,0.4618382371,7.536369616,337.4097346,4620,4608,4614.1375,4614,6.347943038,83,369131,3.504008667,3.49772481,3.501266363,3.501409673,2.72E-06,0.02286310078,280.101309,3.505089885,3.493067591,3.498568279,3.498374254,1.26E-05,0.03000374164,279.8854623,flat,notgloved,RG,2,scratch
4622,4607,4614.825,4614.5,17.89303797,107,369186,3.502489716,3.496855346,3.499527964,3.499295821,2.23E-06,0.02351463541,279.9622371,3.506282496,3.499458757,3.502096816,3.501844218,2.21E-06,0.03520823633,280.1677453,253,22,114.3875,115,3329.860601,876,9151,4.777777778,4.333333333,4.523659789,4.521446747,0.0108831563,2.100882983,361.8927831,5,4.421568627,4.817655689,4.828078818,0.0201500547,2.4155317,385.4124551,4622,4607,4614.825,4614.5,17.89303797,107,369186,3.502489716,3.496855346,3.499527964,3.499295821,2.23E-06,0.02351463541,279.9622371,3.506282496,3.499458757,3.502096816,3.501844218,2.21E-06,0.03520823633,280.1677453,flat,notgloved,RG,2,scratch
4616,4601,4609.2625,4609,10.70237342,82,368741,3.499783174,3.497287915,3.498837889,3.498806424,3.57E-07,0.01974653177,279.9070311,3.507152146,3.501734605,3.503871149,3.503583062,1.33E-06,0.02730991976,280.3096919,196,41,112.0375,113.5,1806.694778,820,8963,4.705128205,4.421052632,4.526436672,4.506027596,0.004512195538,1.816454677,362.1149338,4.96373057,4.365853659,4.802877954,4.836924532,0.01552026434,2.448510274,384.2302363,4616,4601,4609.2625,4609,10.70237342,82,368741,3.499783174,3.497287915,3.498837889,3.498806424,3.57E-07,0.01974653177,279.9070311,3.507152146,3.501734605,3.503871149,3.503583062,1.33E-06,0.02730991976,280.3096919,flat,notgloved,RG,2,scratch
4610,4599,4603.9375,4604,7.173259494,62,368315,3.500760043,3.49728438,3.499129547,3.499077019,7.06E-07,0.01889642735,279.9303638,3.504672897,3.500542652,3.502325869,3.502172496,1.00E-06,0.02955224076,280.1860695,215,1,77.5125,49.5,4453.746677,611,6201,6,4.493670886,4.81341986,4.705555556,0.1456708112,4.149209773,385.0735888,5,4.459459459,4.926140644,4.943791136,0.007922944815,1.516224595,394.0912515,4610,4599,4603.9375,4604,7.173259494,62,368315,3.500760043,3.49728438,3.499129547,3.499077019,7.06E-07,0.01889642735,279.9303638,3.504672897,3.500542652,3.502325869,3.502172496,1.00E-06,0.02955224076,280.1860695,flat,notgloved,RG,2,scratch
4627,4579,4610.1875,4615,159.5466772,102,368815,3.508844726,3.497836434,3.502491423,3.501623728,6.85E-06,0.03171596327,280.1993139,3.502293077,3.496650097,3.499243091,3.499133449,2.05E-06,0.02319581871,279.9394473,126,13,40.4375,31,896.9833861,271,3235,4.482758621,2.724137931,3.567613657,3.483333333,0.2728292155,6.462447939,285.4090926,4.491525424,2.7,3.133719039,2.803225806,0.313238995,4.32310217,250.6975231,4627,4579,4610.1875,4615,159.5466772,102,368815,3.508844726,3.497836434,3.502491423,3.501623728,6.85E-06,0.03171596327,280.1993139,3.502293077,3.496650097,3.499243091,3.499133449,2.05E-06,0.02319581871,279.9394473,flat,notgloved,RG,1,stroke
4618,4600,4608.2875,4607,28.76439873,77,368663,3.502824859,3.49967455,3.501510164,3.501411509,6.49E-07,0.0179148625,280.1208131,3.501953125,3.498592159,3.499901489,3.49978275,8.32E-07,0.02051238844,279.9921191,266,33,113.9625,94,3168.89731,702,9117,4.444444444,3.909090909,4.327090626,4.361239035,0.01065652293,2.586409602,346.1672501,4.710526316,3.303030303,4.34448413,4.391666667,0.07151891676,5.234282621,347.5587304,4618,4600,4608.2875,4607,28.76439873,77,368663,3.502824859,3.49967455,3.501510164,3.501411509,6.49E-07,0.0179148625,280.1208131,3.501953125,3.498592159,3.499901489,3.49978275,8.32E-07,0.02051238844,279.9921191,flat,notgloved,RG,1,stroke
4631,4603,4619.225,4622.5,84.91075949,76,369538,3.502160761,3.499891845,3.501112533,3.501079914,4.45E-07,0.01775626668,280.0890026,3.501405405,3.497941495,3.499379673,3.49924357,9.39E-07,0.02424921754,279.9503738,234,40,122.8125,110.5,2729.192247,857,9825,4.45508982,4.027777778,4.265106548,4.25708061,0.01472743817,2.762644473,341.2085238,4.752136752,3.6,4.368351217,4.411832612,0.08253114929,4.782131786,349.4680974,4631,4603,4619.225,4622.5,84.91075949,76,369538,3.502160761,3.499891845,3.501112533,3.501079914,4.45E-07,0.01775626668,280.0890026,3.501405405,3.497941495,3.499379673,3.49924357,9.39E-07,0.02424921754,279.9503738,flat,notgloved,RG,1,stroke
4635,4621,4627.025,4627,14.80949367,102,370162,3.503236944,3.498486814,3.500766923,3.500594478,1.57E-06,0.02506702395,280.0613538,3.500863931,3.497298466,3.498727795,3.498596112,5.68E-07,0.02248363981,279.8982236,203,32,84.85,77.5,2172.635443,534,6788,4.459459459,3.625,4.169866983,4.231048886,0.04693376173,4.166810074,333.5893587,4.767676768,2.945945946,3.991537374,4.215617233,0.3565501914,5.972688884,319.3229899,4635,4621,4627.025,4627,14.80949367,102,370162,3.503236944,3.498486814,3.500766923,3.500594478,1.57E-06,0.02506702395,280.0613538,3.500863931,3.497298466,3.498727795,3.498596112,5.68E-07,0.02248363981,279.8982236,flat,notgloved,RG,1,stroke
4602,4596,4599.8375,4600,2.28971519,34,367987,3.5003263,3.498369211,3.499688849,3.499782703,2.49E-07,0.008698442016,279.9751079,3.503371764,3.500869565,3.501528682,3.501303781,3.59E-07,0.01043681736,280.1222946,9,0,2.6,2,5.660759494,43,208,5.5,0,3.978685516,5,4.18813414,44.5515873,318.2948413,3,0,1.173239087,1.055555556,0.6069453807,16.98015873,93.85912698,4602,4596,4599.8375,4600,2.28971519,34,367987,3.5003263,3.498369211,3.499688849,3.499782703,2.49E-07,0.008698442016,279.9751079,3.503371764,3.500869565,3.501528682,3.501303781,3.59E-07,0.01043681736,280.1222946,flat,notgloved,RG,2,stroke
4603,4594,4599.2625,4600,5.33528481,56,367941,3.50054336,3.497062024,3.499074332,3.499293254,7.58E-07,0.01956777308,279.9259466,3.504347826,3.50065189,3.502950451,3.50326087,7.83E-07,0.02197341147,280.2360361,13,0,4.1625,4,16.08718354,38,333,6,0,3.648139708,5,5.82833707,16.7,291.8511766,4,0,1.924394911,2,2.194959467,16.51111111,153.9515929,4603,4594,4599.2625,4600,5.33528481,56,367941,3.50054336,3.497062024,3.499074332,3.499293254,7.58E-07,0.01956777308,279.9259466,3.504347826,3.50065189,3.502950451,3.50326087,7.83E-07,0.02197341147,280.2360361,flat,notgloved,RG,2,stroke
4609,4595,4600.9375,4600,11.98338608,63,368075,3.502061185,3.498150968,3.499620336,3.499238965,1.15E-06,0.02423875486,279.9696269,3.503370298,3.496520226,3.501104772,3.501522401,3.00E-06,0.02619980134,280.0883818,135,0,14.775,6.5,913.5689873,213,1182,5.4,0,4.635778916,5,1.518874015,22.9894081,370.8623133,4.991525424,0,2.823704316,3,1.507121137,26.21070624,225.8963453,4609,4595,4600.9375,4600,11.98338608,63,368075,3.502061185,3.498150968,3.499620336,3.499238965,1.15E-06,0.02423875486,279.9696269,3.503370298,3.496520226,3.501104772,3.501522401,3.00E-06,0.02619980134,280.0883818,flat,notgloved,RG,2,stroke
4608,4597,4604.4,4605,6.572151899,59,368352,3.501519097,3.497827032,3.49947038,3.499511259,8.13E-07,0.02378100845,279.9576304,3.50184582,3.496961806,3.499690374,3.500217108,1.98E-06,0.0242191467,279.9752299,104,0,18.2875,10,525.7517405,238,1463,6,0,4.039907653,4.369318182,1.900761368,26.24537618,323.1926122,6,0,4.280753633,4.917420814,2.894980745,33.60485233,342.4602906,4608,4597,4604.4,4605,6.572151899,59,368352,3.501519097,3.497827032,3.49947038,3.499511259,8.13E-07,0.02378100845,279.9576304,3.50184582,3.496961806,3.499690374,3.500217108,1.98E-06,0.0242191467,279.9752299,flat,notgloved,RG,2,stroke
4612,4603,4607.675,4608,4.500632911,39,368614,3.500434028,3.497827976,3.499674271,3.499891493,3.46E-07,0.01031120153,279.9739417,3.501086012,3.5,3.500447605,3.500542417,8.39E-08,0.01182780031,280.0358084,113,0,17.25,1.5,900.8481013,245,1380,4.833333333,0,2.504015001,3,4.119183732,15.51624578,200.3212001,5,0,3.125,5,5.933544304,15,250,4612,4603,4607.675,4608,4.500632911,39,368614,3.500434028,3.497827976,3.499674271,3.499891493,3.46E-07,0.01031120153,279.9739417,3.501086012,3.5,3.500447605,3.500542417,8.39E-08,0.01182780031,280.0358084,flat,notgloved,RG,1,tickle
4611,4605,4607.8625,4608,2.018829114,44,368629,3.500434028,3.498806683,3.499770772,3.499782986,1.31E-07,0.0141068465,279.9816618,3.501736111,3.499240287,3.500351264,3.50032538,2.91E-07,0.01562533117,280.0281012,71,0,19.95,14.5,290.478481,262,1596,5.928571429,0,4.76010678,4.861780855,0.6072846335,13.68251113,380.8085424,5,0,4.9375,5,0.3125,5,395,4611,4605,4607.8625,4608,2.018829114,44,368629,3.500434028,3.498806683,3.499770772,3.499782986,1.31E-07,0.0141068465,279.9816618,3.501736111,3.499240287,3.500351264,3.50032538,2.91E-07,0.01562533117,280.0281012,flat,notgloved,RG,1,tickle
4609,4604,4607.05,4607,1.946835443,32,368564,3.501085541,3.498697917,3.499937643,3.499837228,3.68E-07,0.01128773796,279.9950115,3.502170139,3.499674267,3.500466642,3.50037981,3.58E-07,0.00933235152,280.0373313,108,0,36.5625,31,864.3757911,413,2925,5,0,4.1423215,4.51042119,1.38116686,11.32504315,331.38572,5,0,4.518066902,5,1.468012097,13.25173998,361.4453522,4609,4604,4607.05,4607,1.946835443,32,368564,3.501085541,3.498697917,3.499937643,3.499837228,3.68E-07,0.01128773796,279.9950115,3.502170139,3.499674267,3.500466642,3.50037981,3.58E-07,0.00933235152,280.0373313,flat,notgloved,RG,1,tickle
4610,4605,4607.325,4607,1.108227848,35,368586,3.500542652,3.498697917,3.499612018,3.499457348,2.20E-07,0.01117821743,279.9689614,3.501410284,3.499457348,3.500428624,3.500542652,1.83E-07,0.009438856297,280.0342899,86,0,18.5625,10.5,511.4390823,211,1485,6,0,3.002057481,4.421602787,4.822556924,19.02075672,240.1645985,5,0,3.311210317,5,5.656259578,15.11111111,264.8968254,4610,4605,4607.325,4607,1.108227848,35,368586,3.500542652,3.498697917,3.499612018,3.499457348,2.20E-07,0.01117821743,279.9689614,3.501410284,3.499457348,3.500428624,3.500542652,1.83E-07,0.009438856297,280.0342899,flat,notgloved,RG,1,tickle
4610,4606,4607.6,4608,1.205063291,45,368608,3.500542652,3.498480243,3.499541497,3.499565972,1.68E-07,0.01269519529,279.9633198,3.500651324,3.499566161,3.500070551,3.500054242,5.52E-08,0.008138704616,280.0056441,48,21,32.225,30,66.02468354,95,2578,3.925925926,3.191489362,3.573731181,3.586206897,0.03104774893,5.18606452,285.8984945,3.818181818,3.288888889,3.569485924,3.537777778,0.01963804806,5.040973781,285.5588739,4610,4606,4607.6,4608,1.205063291,45,368608,3.500542652,3.498480243,3.499541497,3.499565972,1.68E-07,0.01269519529,279.9633198,3.500651324,3.499566161,3.500070551,3.500054242,5.52E-08,0.008138704616,280.0056441,flat,notgloved,RG,2,tickle
4612,4606,4608.1375,4608,1.790981013,43,368651,3.500868432,3.498154982,3.499496823,3.499403435,6.52E-07,0.01204358859,279.9597458,3.500217108,3.498914459,3.499784342,3.49989147,9.05E-08,0.009006053235,279.9827473,24,7,14.725,15,16.15126582,59,1178,3.9,2.727272727,3.434130233,3.4375,0.06432123679,6.465105568,274.7304186,4.05,2.608695652,3.131103392,2.958333333,0.1882825801,4.928893293,250.4882714,4612,4606,4608.1375,4608,1.790981013,43,368651,3.500868432,3.498154982,3.499496823,3.499403435,6.52E-07,0.01204358859,279.9597458,3.500217108,3.498914459,3.499784342,3.49989147,9.05E-08,0.009006053235,279.9827473,flat,notgloved,RG,2,tickle
4611,4606,4608.1125,4608,0.9365506329,24,368649,3.501085069,3.499457348,3.50011253,3.5,2.19E-07,0.008245539753,280.0090024,3.501302083,3.499348958,3.500142389,3.5,2.75E-07,0.006727807071,280.0113911,31,17,23.6125,23,8.518829114,66,1889,4.05,3,3.651504874,3.695652174,0.06110762159,5.215926947,292.1203899,3.291666667,2.48,2.951861403,2.954545455,0.04182551489,3.499506855,236.1489122,4611,4606,4608.1125,4608,0.9365506329,24,368649,3.501085069,3.499457348,3.50011253,3.5,2.19E-07,0.008245539753,280.0090024,3.501302083,3.499348958,3.500142389,3.5,2.75E-07,0.006727807071,280.0113911,flat,notgloved,RG,2,tickle
4608,4603,4605.825,4606,2.27278481,30,368466,3.50184582,3.497828919,3.49990248,3.5,9.01E-07,0.01259118735,279.9921984,3.501628664,3.498913988,3.50017364,3.500217014,3.67E-07,0.01389704153,280.0138912,170,9,54.475,19,2569.543671,402,4358,4.288235294,1.777777778,3.061310894,2.5,0.8235957252,6.875017918,244.9048715,4.694117647,2.833333333,3.838356068,4,0.3849500978,6.82261787,307.0684855,4608,4603,4605.825,4606,2.27278481,30,368466,3.50184582,3.497828919,3.49990248,3.5,9.01E-07,0.01259118735,279.9921984,3.501628664,3.498913988,3.50017364,3.500217014,3.67E-07,0.01389704153,280.0138912,flat,notgloved,RG,2,tickle
