"maxR","minR","meanR","medianR","varR","totalvarR","aucR","maxTheta","minTheta","meanTheta","medianTheta","varTheta","totalvarTheta","aucTheta","subconditionV","subjectV","filecountV","gestureV"
"6614.58298005248","6354.82249948809","6494.22808142402","6492.43193384703","3106.96348733119","5004.69271003045","519538.246513921","0.797745889374518","0.770731398079798","0.784985554728157","0.785179273145534","4.39580052384077e-05","0.569781359577093","62.7988443782525","flat","P6","1","no"
"6587.44092952643","-1","6406.0986634366","6491.07818891824","527882.457535054","10379.1649770017","512487.893074928","0.804059191405522","-1","0.762752611054858","0.78506995979064","0.0398823517481948","2.39220225347089","61.0202088843887","flat","P6","2","no"
"6621.543626678","6369.63688133005","6492.19452831936","6487.28375510855","2387.19641541387","3701.52645145632","519375.562265548","0.803824141748385","0.767920443905927","0.78546045906714","0.785726392092264","4.40290562089345e-05","0.612562633546992","62.8368367253712","flat","P6","2","no"
"6601.54906063721","6376.78696523571","6487.73335421721","6489.17168690629","2102.11349619678","4203.98088875617","519018.668337377","0.804714189190526","0.772004648742497","0.786102122650692","0.784907707490081","4.4318590092364e-05","0.578791676774072","62.8881698120554","flat","P6","2","no"
"6581.804767691","6377.51464130032","6496.08614802046","6501.52262443423","1812.94430043413","4119.98275535812","519686.891841637","0.802264033886707","0.772798352252646","0.785355233039968","0.785234841273259","2.82508858998004e-05","0.462231948406606","62.8284186431974","flat","P6","2","no"
"6605.87163060258","-1","6416.03402582996","6493.43580756007","529720.877865494","10012.4863434553","513282.722066397","0.798970009556909","-1","0.762491564330099","0.784693751242698","0.0398705114632562","2.45273842700316","60.9993251464079","flat","P6","3","no"
"6601.558603845","6397.93732385681","6489.65386979955","6489.95092339032","2084.4685525905","4497.31849619637","519172.309583964","0.800345057137032","0.769584527430512","0.783746437028542","0.78371403796354","3.44594678054113e-05","0.509716033898876","62.6997149622833","flat","P6","3","no"
"6586.70425933942","6379.38406117707","6489.95243902209","6489.17228911402","2053.14099363395","4142.12193212614","519196.195121767","0.800592596946847","0.760660491216243","0.785438118440643","0.786538860642576","5.32660177503681e-05","0.725216982637724","62.8350494752514","flat","P6","3","no"
"6596.71380309924","6379.76817760646","6491.6366732305","6496.22794784574","2132.24331016543","4392.39254576158","519330.93385844","0.806846661399222","0.767566212896242","0.7862742689874","0.785996090780178","5.39505964497006e-05","0.604659902036198","62.901941518992","flat","P6","3","no"
"6613.73941125594","-1","6426.27739477681","6507.52786776355","531551.147220811","10142.0671401008","514102.191582145","0.802176928599062","-1","0.761243881219204","0.783686935042961","0.0398078652841082","2.37667850671239","60.8995104975363","flat","P6","4","no"
"6601.62904138062","6400.04414047278","6504.11832592048","6500.31695075442","2227.98979780796","4492.09532134454","520329.466073639","0.800155252156407","0.766761396383503","0.784030441918127","0.78518093347945","5.31163945480369e-05","0.674714907853543","62.7224353534501","flat","P6","4","no"
"6600.1603010836","6400.73823867216","6498.04236836122","6497.88316738007","1415.01669110736","3462.79499382835","519843.389468898","0.797108753615365","0.764868728588188","0.783425253766879","0.783219252093974","4.44484694230672e-05","0.643818028140057","62.6740203013503","flat","P6","4","no"
"6621.37750018831","6412.43417120207","6499.03025746353","6491.97604739349","1546.60766934898","3413.49943271669","519922.420597083","0.801214451057044","0.768870742794728","0.784217122187552","0.784199384191171","4.91769648140411e-05","0.533541384663676","62.7373697750042","flat","P6","4","no"
"6610.26429123677","-1","6421.79339683232","6499.85605384003","530868.309773043","10586.448430594","513743.471746585","0.796911697448087","-1","0.762078881381594","0.784478466548476","0.0398444134805548","2.37609705205044","60.9663105105275","flat","P6","5","no"
"6632.83589424614","6397.91215944702","6506.31797575385","6507.55414864537","2025.73253905906","4238.8938494924","520505.438060308","0.799032682424674","0.772501200084925","0.784541945563714","0.783701335977657","4.01053573914221e-05","0.504643786512109","62.7633556450971","flat","P6","5","no"
"6605.14806798455","6403.9976577135","6504.40571227325","6500.81974800255","1764.39761737805","3351.92845923961","520352.45698186","0.800022748272463","0.767237997855433","0.78439981622513","0.785290613027582","4.99900051059887e-05","0.660348674984665","62.7519852980104","flat","P6","5","no"
"6577.28553432189","6388.72702500271","6495.62301305064","6493.52346490887","1812.99729302696","3564.94373261095","519649.841044052","0.800003621387183","0.771931332746681","0.784458346217052","0.784414791354503","3.44804572500044e-05","0.547672299044109","62.7566676973642","flat","P6","5","no"
"6585.29915797301","-1","6401.4369797219","6476.44329230539","527329.475593903","10296.9322428837","512114.958377752","0.800031265198789","-1","0.762432688012405","0.7837657288001","0.0398582361216884","2.33786982586296","60.9946150409924","flat","P6","6","no"
"6581.04740903756","6383.86591337882","6480.25274093016","6483.47171723204","1787.10244768259","3689.34936426898","518420.219274413","0.797550342946955","0.773608076117255","0.785411976065372","0.78588912820291","3.01231132822458e-05","0.521970010725787","62.8329580852298","flat","P6","6","no"
"6613.22568796801","6376.11833328084","6480.10433967277","6474.35638616261","1993.17413073901","4281.89342303725","518408.347173822","0.802902083902246","0.770317339571875","0.783972996758107","0.782738604667312","4.51432606504316e-05","0.642010916332068","62.7178397406486","flat","P6","6","no"
"6582.48076335966","6383.05326626686","6489.58269064461","6495.22830254939","1632.36839079612","3626.28450576022","519166.615251568","0.800348295418057","0.769616301902465","0.785042536538605","0.785018629545163","3.70110939019478e-05","0.535477728138351","62.8034029230884","flat","P6","6","no"
"6597.00121267231","-1","6407.65794707548","6485.26556023515","528346.400790286","10732.8645506924","512612.635766039","0.798962171425254","-1","0.761030386562418","0.783157532894887","0.0398124621462768","2.42880899568563","60.8824309249934","flat","P6","7","no"
"6590.95600046002","6393.68594787076","6488.45622764668","6487.42563777388","1928.2728232737","4611.05659678193","519076.498211735","0.802448753733146","0.76634131013586","0.783084180738932","0.783600865093572","4.9800499351043e-05","0.644706315818101","62.6467344591145","flat","P6","7","no"
"6579.769980782","6362.82405854507","6478.381176909","6479.30972157452","1990.60928722755","4051.43971625454","518270.49415272","0.801353670735125","0.768480038004637","0.782875116144759","0.783919421135634","4.10963011955872e-05","0.586372589656063","62.6300092915808","flat","P6","7","no"
"6625.59114343769","6370.33162402084","6481.84310230444","6485.93858863403","2032.41479330347","3898.828455586","518547.448184355","0.797456337989708","0.773705985048489","0.783946275274745","0.784580051911741","3.05436540341313e-05","0.512368007224286","62.7157020219796","flat","P6","7","no"
"6593.79837423014","-1","6404.36240200335","6487.07098314786","527899.872208445","10889.7118810903","512348.992160268","0.802404431864471","-1","0.762701087664286","0.784042321294892","0.0398760677949819","2.3247291298565","61.0160870131429","flat","P6","8","no"
"6596.07224035638","6344.88652380797","6487.97441564208","6485.89700799103","2359.28554315565","4575.0961123093","519037.953251366","0.807718315411124","0.76493030507601","0.783950212930352","0.783818194480818","4.61950778423869e-05","0.615143536917301","62.7160170344281","flat","P6","8","no"
"6629.12611133624","6388.05338111697","6488.73269502612","6489.16149237195","2390.69620153118","4419.02916958319","519098.61560209","0.798791184117601","0.766944432284604","0.783705549965957","0.783166079833526","4.20728005325389e-05","0.603106820978259","62.6964439972766","flat","P6","8","no"
"6600.26211600721","6350.04629904381","6484.19406389074","6486.68593081777","2118.46005476181","4103.23179934165","518735.525111259","0.79877711053844","0.765271082958418","0.784762974232864","0.784191751163764","4.32291737639365e-05","0.537048848044521","62.7810379386291","flat","P6","8","no"
"6607.34197692234","-1","6403.94482322194","6479.72140028895","528323.89987733","11084.203631157","512315.585857756","0.806237525679036","-1","0.761334321169469","0.783552997316334","0.0398134062072771","2.34177937471857","60.9067456935575","flat","P6","1","pat"
"6597.46148150938","6374.96768619261","6488.95870069901","6484.87039395139","2121.85379504685","4332.15310989302","519116.696055921","0.797826655566843","0.762329539014206","0.785493704460149","0.786433449196217","4.93895101000441e-05","0.535139128219422","62.8394963568119","flat","P6","1","pat"
"6606.51231740319","6389.80813483472","6478.94701648653","6475.14729532467","2234.41271935022","4480.5755757908","518315.761318922","0.799402849980964","0.768361803922168","0.78349909617409","0.78355274018899","3.82864575579707e-05","0.531659347029285","62.6799276939272","flat","P6","1","pat"
"6613.03742617566","6310.92806170376","6495.94285743359","6495.99387779146","1953.57514680156","3781.68898079326","519675.428594688","0.798780021505724","0.765847582061131","0.78453687421331","0.784472972950462","4.61232663331794e-05","0.61538250372954","62.7629499370648","flat","P6","1","pat"
"6597.40873373782","-1","6407.42383412847","6485.23487451016","529128.921359392","11307.3720342727","512593.906730278","0.799179168293467","-1","0.7608297293303","0.783113809185291","0.03979300002784","2.45746825602723","60.866378346424","flat","P6","10","pat"
"6625.4543240445","6391.59768758954","6482.26574203778","6483.61021116286","1845.44263631556","3900.46744657144","518581.259363023","0.79753004165684","0.768450633591043","0.784425821956721","0.784965061779007","4.50223810564575e-05","0.575027652884224","62.7540657565377","flat","P6","10","pat"
"6605.17531939918","6356.22065381623","6488.81812438714","6484.2775242589","2584.39101258517","4601.14756664752","519105.449950971","0.797552980451364","0.769335726757641","0.784125331739635","0.783867154158259","3.96398077291525e-05","0.617656690683423","62.7300265391708","flat","P6","10","pat"
"6579.10769025709","6361.92651639423","6480.95644380565","6477.98068125776","1995.68201927779","4174.90604064448","518476.515504452","0.801452327510746","0.770777738746072","0.78566229314797","0.785725275375956","4.83517776824379e-05","0.583187339334525","62.8529834518376","flat","P6","10","pat"
"6624.92966000395","-1","6414.16652330421","6495.91314062935","529637.720327685","10421.602323279","513133.321864337","0.802652894662835","-1","0.763136938391027","0.785615838612255","0.0398908885643872","2.36141586685803","61.0509550712822","flat","P6","2","pat"
"6601.5785990928","6382.40236901435","6495.50258541068","6495.18217912258","2311.29156781777","4419.49312327686","519640.206832854","0.799018942622022","0.767990527428033","0.785713859554161","0.78501703515081","4.1808609771399e-05","0.557155737015822","62.8571087643329","flat","P6","2","pat"
"6579.38127790144","6332.15547819224","6482.16971204259","6488.12849313529","2167.98661038266","3683.60238605225","518573.576963407","0.805412896845133","0.770203093765279","0.785889597681348","0.785398163397448","4.60740017955368e-05","0.613798458780818","62.8711678145078","flat","P6","2","pat"
"6620.77223592535","6327.23715376625","6482.56264077827","6483.48714251952","2855.14773245835","4946.87222972413","518605.011262262","0.802883076243697","0.768432084844941","0.785371897835773","0.785123983267487","5.58997560386606e-05","0.736566810640178","62.8297518268618","flat","P6","2","pat"
"6588.82341545135","-1","6395.11037176056","6478.96439707382","526600.818228367","10730.9593429864","511608.829740845","0.802825592757252","-1","0.762265862201901","0.783805931169427","0.039848314109254","2.34790758849914","60.9812689761521","flat","P6","3","pat"
"6585.42671358508","6390.22816494059","6480.93157732362","6481.70412439102","1731.66080970677","3968.82019279633","518474.52618589","0.797773222252393","0.769463257291372","0.784026230553879","0.784475506880883","4.15227483522675e-05","0.615016251013227","62.7220984443104","flat","P6","3","pat"
"6643.28179441456","6400.78651417152","6481.63229801534","6472.08231796074","2069.18058160099","3834.93725819765","518530.583841228","0.804040443054927","0.763964981912938","0.784303039293802","0.783872052852509","4.30567149581659e-05","0.602819380576099","62.7442431435042","flat","P6","3","pat"
"6583.98610265848","6356.18478334291","6478.52772970839","6483.8880915419","2137.15736647375","3703.23872100941","518282.218376672","0.803495734865052","0.768631442061241","0.784020096148018","0.784520464614595","6.0880834985209e-05","0.790385207432515","62.7216076918414","flat","P6","3","pat"
"6603.19346982958","-1","6416.04654427742","6494.0766943628","529553.383965362","9830.5702295445","513283.723542193","0.797004107179925","-1","0.761788160253877","0.783758031225279","0.0398218885594436","2.33076623998003","60.9430528203102","flat","P6","4","pat"
"6619.59673998349","6385.32473723929","6497.74073725203","6499.40299992897","1989.99894219297","3379.36519466897","519819.258980163","0.798222189064437","0.770058272183199","0.782390554587181","0.782278207173718","4.15692130829693e-05","0.519243177573643","62.5912443669745","flat","P6","4","pat"
"6610.91105673038","6383.05295293718","6501.77061522963","6503.40733702195","1716.24499903684","3589.00004296803","520141.64921837","0.799616243555734","0.768383667561522","0.783789127085115","0.783046506746262","4.52505997770147e-05","0.598893245170631","62.7031301668092","flat","P6","4","pat"
"6609.64030791389","6368.9645155237","6490.51027043176","6490.98777649591","2089.01713403226","4249.63804613289","519240.821634541","0.796345831989503","0.761902651784793","0.783056662392092","0.783498823872547","5.36253995011128e-05","0.694753997859567","62.6445329913673","flat","P6","4","pat"
"6618.53775391513","-1","6411.57391949402","6492.30955594202","529180.594799115","10619.7017282665","512925.913559521","0.797692180032795","-1","0.761292554725889","0.784094096784338","0.0398172703445692","2.35472744251853","60.9034043780711","flat","P6","5","pat"
"6574.69117145437","6388.24075939534","6488.92103334404","6494.52671822292","1538.52964585104","3336.02524296979","519113.682667523","0.803633224036914","0.770793554330452","0.784704115667521","0.783885789637897","4.25525903256152e-05","0.517585937533218","62.7763292534017","flat","P6","5","pat"
"6702.67595815283","6391.54011174146","6494.61512286948","6491.71377912404","2450.37295695013","4492.93492150477","519569.209829559","0.802037748613934","0.769743864955509","0.784848846121376","0.784739628144303","4.06037470462542e-05","0.51316858157403","62.7879076897101","flat","P6","5","pat"
"6597.31854619739","6397.9210685972","6500.19782717667","6498.38891896852","1986.60260026242","4279.0962166858","520015.826174133","0.795882707123223","0.771824336479079","0.784411960514369","0.784250042951932","3.32264413882772e-05","0.511888604005325","62.7529568411495","flat","P6","5","pat"
"6574.79809575929","-1","6409.26846474585","6492.43038495527","528576.41449557","10821.8478380543","512741.477179668","0.801030430983788","-1","0.763510755018433","0.786919107961791","0.0399071591637164","2.33180618906347","61.0808604014747","flat","P6","6","pat"
"6576.91515833981","6396.4935706995","6488.82690745109","6483.64812418039","1811.93938096369","3728.87982992317","519106.152596087","0.797409272809734","0.773520147470174","0.786106218429246","0.786539141985264","3.53035429670767e-05","0.47790622469044","62.8884974743397","flat","P6","6","pat"
"6625.60019922724","6362.63734625823","6497.26026719665","6493.42967904891","2571.45094449301","5176.63824725318","519780.821375732","0.799218156275939","0.771416116351494","0.784301612230159","0.783942954288204","3.76331805388444e-05","0.594915941053409","62.7441289784127","flat","P6","6","pat"
"6581.804767691","6404.29894680128","6495.3997598374","6497.76215321719","1658.89610558399","3909.33801756731","519631.980786992","0.801088744385514","0.769681300469102","0.785451455128704","0.786210277621024","4.57684281247602e-05","0.618807706557791","62.8361164102963","flat","P6","6","pat"
"6570.91348291849","-1","6398.37740109741","6486.36315626812","526479.160127511","9758.12472905913","511870.192087793","0.798064007128382","-1","0.762004428259696","0.784416554627879","0.0398431912224626","2.35846679929808","60.9603542607756","flat","P6","7","pat"
"6565.16016560145","6379.5175366167","6482.17905007954","6482.51196707425","1596.89894669894","3456.41889837555","518574.324006364","0.799374104207977","0.770978692288839","0.784056732339736","0.783384145945404","3.9135310008861e-05","0.604237206909421","62.7245385871789","flat","P6","7","pat"
"6574.30064721716","6376.75811051352","6474.1199301033","6473.62146905631","1845.96773597066","4031.43026982982","517929.594408264","0.796291918614109","0.768524901862758","0.783604912675243","0.784245969966329","2.45357659711131e-05","0.46826224950858","62.6883930140194","flat","P6","7","pat"
"6619.99886706939","6327.22245539067","6473.68331261087","6471.21321263527","2304.08154283236","4339.82194874907","517894.66500887","0.800673120991077","0.763901966149245","0.784305015659189","0.783815563462161","3.92569681235918e-05","0.596038425024901","62.7444012527351","flat","P6","7","pat"
"6586.0077436942","-1","6395.09620913571","6470.03141366885","526180.304706932","10082.8882613676","511607.696730857","0.801919255578595","-1","0.762254071835348","0.785560659329329","0.039843409402247","2.2857754578884","60.9803257468279","flat","P6","8","pat"
"6590.30864224127","6381.16995542353","6481.44612944946","6480.23795629723","2076.10991860567","3857.58172834899","518515.690355957","0.798669794929608","0.771486017543766","0.785810189804671","0.785452850042751","4.6574890780222e-05","0.686491201256346","62.8648151843737","flat","P6","8","pat"
"6593.79837423014","6388.10050014869","6471.62401647036","6467.20519235311","1987.2931078687","4282.94107944476","517729.921317629","0.80182603919176","0.768686935573082","0.784949667003046","0.7845798306812","5.97462890689563e-05","0.718340451760915","62.7959733602436","flat","P6","8","pat"
"6599.44194610423","6373.99246940252","6481.63438280481","6479.48200065073","1578.82546080475","3292.880524386","518530.750624385","0.798798064310664","0.769899789160026","0.784371956805193","0.783699168284758","4.37253774498408e-05","0.626853621548028","62.7497565444155","flat","P6","8","pat"
"6589.88505210827","-1","6406.11946408779","6483.48077810038","528094.505656205","9953.35334919981","512489.557127024","0.80159994245258","-1","0.762955589372993","0.786102506864853","0.0398871168637069","2.41084403263617","61.0364471498394","flat","P6","9","pat"
"6623.55259660554","6373.87323375669","6476.95817474825","6482.7877490687","2243.80006262864","4506.28182246909","518156.65397986","0.800543637532366","0.765737162075196","0.784438266091186","0.783222120698704","4.92464060594503e-05","0.569445065808682","62.7550612872949","flat","P6","9","pat"
"6566.76023621999","6338.52790480566","6476.49214710288","6480.00185183736","2047.71495164092","3928.21256259844","518119.37176823","0.799990897898874","0.77112764198728","0.785945670499542","0.78550678823897","4.2416054942123e-05","0.598218354503369","62.8756536399634","flat","P6","9","pat"
"6600.16439189207","6377.42463695182","6483.37665426729","6485.23911437465","2431.83179930942","4439.80823581695","518670.132341384","0.80254802330818","0.7688725634659","0.786016326138343","0.786538331240939","4.47862112211556e-05","0.640659656406853","62.8813060910674","flat","P6","9","pat"
"6622.10668896236","-1","6406.28541423145","6493.14579630079","528106.674840942","10186.065302451","512502.833138516","0.796343435580972","-1","0.762140077871361","0.784144431698712","0.0398377523747094","2.30318730906635","60.9712062297089","flat","P6","1","pinch"
"6619.25018412207","6412.91610735709","6491.44110911176","6488.33202389138","1659.33107229808","3590.76812672099","519315.288728941","0.803300180857108","0.768883479075478","0.785869529889772","0.786048282816781","5.41901926202287e-05","0.657726040005224","62.8695623911818","flat","P6","1","pinch"
"6601.56723816398","6388.0040701302","6487.63962965045","6491.37845947516","1664.34003940409","3624.93006154694","519011.170372036","0.800128848039341","0.768319934163131","0.784600021100641","0.784416055606658","5.0853544866716e-05","0.611796171329553","62.7680016880513","flat","P6","1","pinch"
"6602.99280629625","6324.38581998284","6489.05407118599","6484.0856036221","2492.30250590131","4364.24602348578","519124.325694879","0.802360528953558","0.771529881432004","0.786100720315127","0.785887266586885","4.81706900867063e-05","0.583250422532613","62.8880576252102","flat","P6","1","pinch"
"6611.48712469441","-1","6409.92601092739","6496.36380658373","528808.452593933","10663.8983185216","512794.080874191","0.793024949488593","-1","0.760238467466806","0.782787842444866","0.0397578849767752","2.38183795634659","60.8190773973445","flat","P6","2","pinch"
"6627.72849474086","6424.16632723655","6505.15631082598","6502.84657556384","2015.27516047222","4408.56772260147","520412.504866078","0.798470032224266","0.770360064312917","0.783823954640073","0.783549109705972","2.89681321027944e-05","0.48631627687802","62.7059163712059","flat","P6","2","pinch"
"6636.94779247208","6427.70581156294","6505.15921787022","6500.97692111074","1685.2026918013","3218.74316512511","520412.737429617","0.797361917127975","0.7645746553658","0.783337960178551","0.783540997499573","5.00790439733089e-05","0.621673277249625","62.6670368142841","flat","P6","2","pinch"
"6612.17551188714","6298.91117575093","6498.26855871351","6500.84189635421","3010.2038839762","4196.27565832859","519861.484697081","0.800397585891378","0.763316268104485","0.783580259061408","0.783169328070449","5.22572486038071e-05","0.643172680382396","62.6864207249126","flat","P6","2","pinch"
"6579.65234643898","-1","6387.14472442306","6469.9475632809","525268.652430045","10910.1306576027","510971.577953845","0.797867436159837","-1","0.760192745490639","0.782389452148838","0.0397546295809753","2.33195824992351","60.8154196392511","flat","P6","3","pinch"
"6578.73863289917","6367.69448073634","6481.41824624271","6484.61065973786","2296.28331344026","4645.3551763824","518513.459699417","0.804746425934926","0.767468748761213","0.783123580799812","0.783544468301948","5.49028734367536e-05","0.635320086762551","62.6498864639849","flat","P6","3","pinch"
"6570.83206298867","6368.9535247166","6476.0661639138","6476.34715695988","1987.80061856205","3682.00815279093","518085.293113104","0.803914565465457","0.764590652019394","0.784288494746909","0.783754867924165","5.47508840995107e-05","0.636292675106544","62.7430795797527","flat","P6","3","pinch"
"6575.80512180828","6350.53076521955","6480.47623795689","6483.59634049148","2296.08027963964","4174.73375197174","518438.099036551","0.796689220272735","0.769409098573453","0.784866914780981","0.785288538316986","3.33908903874896e-05","0.545439659280555","62.7893531824785","flat","P6","3","pinch"
"6579.64231550622","-1","6412.24031878282","6491.40211943348","528995.804228845","10140.480524698","512979.225502626","0.803154222832514","-1","0.762558671975744","0.785562595379869","0.0398811834578794","2.49283080741992","61.0046937580595","flat","P6","4","pinch"
"6605.23466653532","6363.94885271716","6491.03373877256","6487.47197381408","2396.25530769104","4569.49926714374","519282.699101805","0.799287678108895","0.769393348406066","0.784708010103036","0.78523363470496","3.99953967254143e-05","0.590300307004312","62.7766408082429","flat","P6","4","pinch"
"6566.9612455077","6363.98758641153","6488.71152987999","6494.85035549964","1755.15898989524","3939.84619044902","519096.922390399","0.800289985608496","0.770107518005183","0.785804851562596","0.786273676813907","4.08579836567042e-05","0.643410316059023","62.8643881250077","flat","P6","4","pinch"
"6586.20042209467","6382.35849823559","6482.42221845438","6486.01147908264","2407.52576102303","4335.17843312061","518593.77747635","0.803729626040309","0.768767454175255","0.785080586147585","0.78452259024097","4.50565328482954e-05","0.606597956027074","62.8064468918068","flat","P6","4","pinch"
"6603.69782773258","-1","6405.95324116774","6485.05998429365","528695.060225396","10874.8642484767","512476.259293419","0.804202691080256","-1","0.762397096116023","0.784749916982087","0.0398673980643463","2.44767302379914","60.9917676892819","flat","P6","5","pinch"
"6617.1719034645","6380.99427989087","6491.02736386638","6484.66277646578","2276.56864596638","4284.49469677378","519282.18910931","0.798173561871366","0.764979394198823","0.78323952337857","0.783547422630517","4.47301758475769e-05","0.5774387037003","62.6591618702856","flat","P6","5","pinch"
"6614.29512495474","6372.12374330568","6498.99167709546","6505.81143242631","1924.1073862501","3880.68146232012","519919.334167637","0.802755242378983","0.769781211864992","0.783370654742351","0.783017473192997","4.81682831538885e-05","0.604064191411144","62.669652379388","flat","P6","5","pinch"
"6603.02370130533","6401.43804156535","6495.34952352914","6496.08350377368","1664.0933567559","3860.24275402706","519627.961882331","0.806448833309361","0.76808905935679","0.783930575536152","0.783976651747321","4.9946252537669e-05","0.68390606242621","62.7144460428921","flat","P6","5","pinch"
"6619.94108735116","-1","6406.39156458345","6487.75793309639","528565.692388931","10263.8453421128","512511.325166676","0.800015422192422","-1","0.76258660433072","0.78501434934738","0.0398695489390706","2.3853017785918","61.0069283464576","flat","P6","6","pinch"
"6588.82159418511","6382.34596367198","6483.13732295932","6483.96438478489","2003.67255883232","4017.89402866438","518650.985836746","0.804156248222678","0.768868064608288","0.784405629547813","0.784148547084284","4.6676523995434e-05","0.562487711897157","62.752450363825","flat","P6","6","pinch"
"6593.16615898614","6363.3334817531","6481.24639036549","6478.71335942393","1807.19227775957","3669.28315361573","518499.711229239","0.807860138402197","0.769267014219926","0.785316004536673","0.785890144081435","5.89419409866523e-05","0.611857054139497","62.8252803629338","flat","P6","6","pinch"
"6603.06550020519","6398.39229806988","6488.43518713539","6480.33959448201","1908.68085405991","3962.39288315438","519074.814970831","0.803348579854797","0.772919517940339","0.786643875158601","0.786920632469392","3.88899538949911e-05","0.525002147204001","62.931510012688","flat","P6","6","pinch"
"6609.41094198265","-1","6410.78107837633","6492.46813351919","529224.660893175","10525.7971441583","512862.486270106","0.81038200375394","-1","0.763037883709248","0.785504886091652","0.0399000806567166","2.3805647566771","61.0430306967398","flat","P6","7","pinch"
"6622.79608624635","6326.68357040243","6496.71001354709","6503.32233845471","3231.07582475825","5615.88316184936","519736.801083767","0.809221312982155","0.768326651279822","0.785835870300058","0.785072958953608","6.55331678178099e-05","0.630226081323049","62.8668696240047","flat","P6","7","pinch"
"6613.6108896729","6388.73046856729","6485.84283930804","6476.42270078705","2742.79878137141","4540.50630966606","518867.427144643","0.802059633956525","0.765826746796512","0.784993238888078","0.785939482192364","5.32598896571135e-05","0.723213405509263","62.7994591110463","flat","P6","7","pinch"
"6588.85984067046","6360.48528022823","6482.74530493817","6482.61808028951","2040.89752116996","4100.8312211437","518619.624395053","0.808553298855671","0.767376227687536","0.785826621594959","0.786214214379624","5.75147573625271e-05","0.641606983557927","62.8661297275967","flat","P6","7","pinch"
"6597.39357625419","-1","6423.61430624724","6506.96370870201","531038.526152758","10181.1498280437","513889.144499779","0.797259616011219","-1","0.761445466381799","0.784044619026321","0.039805862341894","2.25016860156356","60.9156373105439","flat","P6","8","pinch"
"6591.25640526903","6368.73189889479","6506.24981204081","6511.07187789927","2311.8818419897","3941.56729250875","520499.984963265","0.798750968708414","0.76277365194855","0.784326723516386","0.784308598521245","4.322345079861e-05","0.556648165669335","62.7461378813109","flat","P6","8","pinch"
"6651.75984232744","6440.40371405396","6515.75017623214","6512.87735243642","1653.14271473345","3771.60893617074","521260.014098571","0.801030430983788","0.771697457877401","0.784461797655645","0.78389181523908","4.30227696184547e-05","0.534361173419019","62.7569438124516","flat","P6","8","pinch"
"6564.11890507782","6383.85024887019","6490.9563377283","6494.79353337491","1668.22451115699","3524.32859748276","519276.507018264","0.801995044152193","0.771130533415662","0.78497651103032","0.785017636772505","4.9127866139988e-05","0.620132206856882","62.7981208824256","flat","P6","8","pinch"
"6588.19770498731","-1","6405.94760863681","6478.907129973","528202.87129147","10662.2893696122","512475.808690945","0.804943560951929","-1","0.760918720108721","0.783595865759031","0.0397890812305589","2.28315767429021","60.8734976086976","flat","P6","9","pinch"
"6586.78350942249","6409.30573463304","6495.49956459064","6498.69613041761","1695.69002809511","3454.84955180364","519639.965167252","0.806837373149365","0.757906182947241","0.784785795429219","0.784965152201284","5.16412565801831e-05","0.578348932642665","62.7828636343375","flat","P6","9","pinch"
"6623.60966543168","6368.41864201781","6492.75371938588","6489.52890760013","2013.30572232027","3929.96772061213","519420.297550871","0.799659580773873","0.7679132505512","0.784035984693555","0.784635274161165","4.56459998133972e-05","0.668643225601565","62.7228787754844","flat","P6","9","pinch"
"6601.0327222337","6395.90783235656","6494.39803931563","6489.92715608157","2088.95638819641","4623.62107690595","519551.84314525","0.7980557152315","0.763208737156434","0.782534178584676","0.782620827701439","5.30421281024962e-05","0.644676071816251","62.6027342867741","flat","P6","9","pinch"
"6605.17531939918","-1","6407.07933094533","6489.13226231521","529040.541238647","11015.9030331843","512566.346475626","0.799893084916174","-1","0.760879371328004","0.783449459277709","0.0397900494058884","2.3596579500548","60.8703497062403","flat","P6","1","poke"
"6631.25116399613","6373.35115931956","6484.38090909911","6480.75834533118","2795.21590990411","4935.82747615043","518750.472727929","0.797812509954642","0.767683481211603","0.783291728843047","0.784316033158578","5.06491198620527e-05","0.625766233789858","62.6633383074437","flat","P6","1","poke"
"6602.00711905099","6345.57767267882","6490.59802069583","6490.60126918594","2259.54049552589","4047.20660931923","519247.841655667","0.797629969234079","0.763837575469075","0.78396982427677","0.784526410334059","4.84848385649543e-05","0.628766780426624","62.7175859421416","flat","P6","1","poke"
"6579.63957979463","6403.44258973249","6496.99683385056","6498.51558025354","1391.25664390352","2811.32476353659","519759.746708044","0.806569415756752","0.767365360402241","0.784190951703224","0.783925706306851","6.27748460923164e-05","0.720472221787719","62.7352761362579","flat","P6","1","poke"
"6593.77380564423","-1","6411.27520726626","6497.41850909568","529935.649815624","10778.6257229837","512902.016581301","0.798367319706294","-1","0.761002189964671","0.78316368194485","0.0397981227947901","2.32801548327287","60.8801751971736","flat","P6","2","poke"
"6608.6932142444","6361.92651639423","6489.2979899812","6488.59001068425","2739.76934278778","4516.38795540112","519143.839198496","0.804484782407366","0.755849574696892","0.783962809884845","0.783365108298167","6.48986043203699e-05","0.661592106442958","62.7170247907876","flat","P6","2","poke"
"6574.83459868003","6362.92417053669","6485.94588936618","6488.30572530708","1698.2103432772","3836.84005516795","518875.671149294","0.804822786138953","0.767395770030351","0.784159853263046","0.784306813993719","5.92596075298548e-05","0.623089528917093","62.7327882610437","flat","P6","2","poke"
