max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,maxSX,minSX,meanSX,medianSX,varSX,totalvarSX,aucSX,XmaxSX,XminSX,XmeanSX,XmedianSX,XvarSX,XtotalvarSX,XaucSX,YmaxSX,YminSX,YmeanSX,YmedianSX,YvarSX,YtotalvarSX,YaucSX,maxSY,minSY,meanSY,medianSY,varSY,totalvarSY,aucSY,XmaxSY,XminSY,XmeanSY,XmedianSY,XvarSY,XtotalvarSY,XaucSY,YmaxSY,YminSY,YmeanSY,YmedianSY,YvarSY,YtotalvarSY,YaucSY,subcondition,subject,filecount,gesture
681,0,418.525,416.5,20894.73354,11083,33482,4.015021459,0,3.378890315,3.399342956,0.2267341927,25.97429181,270.3112252,4.514450867,0,3.261332797,3.320924408,0.2957199209,38.40493312,260.9066238,4713,4526,4616.3375,4615.5,1484.302373,2584,369307,3.52416195,3.470401018,3.496132334,3.496023142,0.0001466271414,0.9999258563,279.6905867,3.526830328,3.473684211,3.498180723,3.49753112,0.0001739871669,1.084298379,279.8544578,4673,4483,4589.4625,4596,1110.909968,2734,367157,3.529307282,3.474102729,3.504985051,3.504698231,9.81E-05,0.8728533786,280.398804,3.52510917,3.478873239,3.500898965,3.501524027,0.00010277538,0.8834435684,280.0719172,flat,P2,5,poke
687,0,448.2,469.5,19702.08608,8856,35856,5,0,3.503494892,3.525314833,0.2990558947,34.63988311,280.2795914,4,0,3.325556463,3.387965521,0.2953415992,31.39514104,266.044517,4725,4476,4611.2875,4613,2033.979589,3361,368903,3.534746503,3.479562842,3.499419091,3.499079442,0.0001216996927,0.9066431787,279.9535273,3.53003003,3.465953732,3.502907731,3.504121494,0.000149011234,1.000607781,280.2326185,4661,4467,4568.425,4572.5,2105.842405,2575,365474,3.530080945,3.472017354,3.500556589,3.500600426,0.0001392880864,0.9908048772,280.0445272,3.527006001,3.478279852,3.500710355,3.500544947,0.0001186016603,0.9924925345,280.0568284,flat,P2,5,poke
566,17,274.4375,281.5,10473.36313,6471,21955,4.301886792,2.044444444,3.308604304,3.316208304,0.1541569367,33.51514983,264.6883443,6,1,3.449256045,3.497541996,0.5452201372,65.21533361,275.9404836,4658,4526,4598.125,4597,894.3892405,2617,367850,3.527753497,3.474543502,3.499096895,3.501191413,0.0001466970429,1.02438212,279.9277516,3.526902887,3.468621954,3.500714661,3.499673724,0.0001379289732,1.111934389,280.0571729,4661,4515,4584.2625,4584,1004.018829,2602,366741,3.527662366,3.476159373,3.501119206,3.500810717,0.0001133426285,0.9030788262,280.0895365,3.524611682,3.474572603,3.499451253,3.499506637,0.0001229248504,0.9206717134,279.9561002,flat,P2,5,poke
590,0,311.4125,303.5,23498.42263,8450,24913,4.131578947,0,3.220543314,3.373296187,0.6566701598,45.91076165,257.6434651,6,0,3.324016825,3.490188981,0.9614264493,65.65632556,265.921346,4706,4504,4611.1375,4611.5,1509.487184,3344,368891,3.524561404,3.470537819,3.496257507,3.496628703,0.0001248048669,0.9887666514,279.7006006,3.532181425,3.47070355,3.502041274,3.503509323,0.0001546965232,1.161290886,280.1633019,4669,4495,4592.7875,4592,1057.25807,2714,367423,3.53226865,3.477054196,3.502677819,3.501530895,0.0001287280499,0.9670596851,280.2142255,3.544092094,3.477272727,3.502442279,3.501144183,0.0001231738647,0.9840961325,280.1953823,flat,P2,5,poke
482,0,269.7375,267,10561.23402,6500,21579,5.101694915,0,3.270995164,3.317850155,0.3960365892,34.26460087,261.6796131,4.331858407,0,3.292552375,3.449271555,0.520915971,36.3960408,263.40419,4697,4489,4587.4,4587,2098.293671,2928,366992,3.530283505,3.468052516,3.50173986,3.502290671,0.0001333596945,0.8603479393,280.1391888,3.532325225,3.452980132,3.502270654,3.50295921,0.0001831083026,1.230697998,280.1816523,4664,4518,4596.35,4596.5,939.7746835,2713,367708,3.527111687,3.477715275,3.501703709,3.501950906,0.0001204474114,0.9983292547,280.1362967,3.53109317,3.475384949,3.501429656,3.502176824,0.0001318749014,0.8977923095,280.1143725,flat,P2,7,poke
655,0,385.7125,382.5,20136.53655,8283,30857,4.137055838,0,3.281704778,3.392255326,0.3143142445,30.40850291,262.5363822,5,0,3.509010446,3.612557728,0.3324035078,36.89944957,280.7208357,4694,4478,4573.175,4570,1659.310759,3265,365854,3.52626951,3.468338016,3.501780697,3.501967261,0.0001506817811,1.039005435,280.1424558,3.519744099,3.473037101,3.497738534,3.49753797,0.0001030820023,0.9234664677,279.8190827,4660,4498,4592.3375,4595,956.7074367,2329,367387,3.524515145,3.470198675,3.504210877,3.5046014,0.0001055099599,0.9348756206,280.3368702,3.52107447,3.476356505,3.498555868,3.499076237,8.43E-05,0.8032377795,279.8844694,flat,P2,7,poke
664,82,378.725,367.5,14154.55633,7696,30298,4.018072289,1.992424242,3.265423796,3.28413439,0.1836249858,25.77726653,261.2339037,5.390243902,2.067073171,3.42054992,3.457313419,0.1590396406,28.50943991,273.6439936,4691,4495,4603.8875,4599,1570.050475,2790,368311,3.525408942,3.464005236,3.493878376,3.494603107,0.0001718936197,1.010466632,279.5102701,3.536971831,3.475702767,3.502031798,3.500961202,0.0001603054626,1.03454829,280.1625438,4680,4524,4600.3125,4602,713.4833861,2296,368025,3.519537219,3.477267783,3.498470656,3.49783343,0.0001081220057,0.8659796201,279.8776525,3.529131471,3.476965931,3.501146332,3.50091696,9.91E-05,0.8988382235,280.0917066,flat,P2,7,poke
727,0,383.2875,362,25914.38465,8305,30663,4.283236994,0,3.298964503,3.29706867,0.2436204746,28.3321552,263.9171603,6,0,3.4706414,3.382816537,0.508944026,46.08989884,277.651312,4687,4505,4593.15,4594,1511.648101,3119,367452,3.52865548,3.470588235,3.499102336,3.501029386,0.0001598178948,1.040417163,279.9281868,3.529208135,3.482327113,3.502959543,3.501419801,0.0001129647594,0.8250002434,280.2367635,4666,4444,4573.4625,4584.5,2924.099842,2822,365877,3.543674367,3.477503308,3.508250327,3.508672362,0.0002010354263,0.9924634542,280.6600261,3.525133452,3.462592676,3.499132855,3.50048993,0.0002182236855,0.9979414452,279.9306284,flat,P2,7,poke
623,3,351.375,369,17427.62975,10111,28110,5,2.245454545,3.549949548,3.544220485,0.1492578741,32.52204919,283.9959639,4.271565495,1,3.187702138,3.242048216,0.2562669581,40.7557985,255.016171,4733,4541,4615.5375,4614,1738.555538,3168,369243,3.535297999,3.479416249,3.506973609,3.508708568,0.0001475462707,1.118067924,280.5578887,3.525463962,3.478821759,3.501902692,3.501202252,0.0001078592793,1.04295252,280.1522154,4661,4484,4574.05,4573.5,1345.870886,2788,365924,3.523695652,3.474251761,3.498880849,3.49868189,0.0001216193579,0.9145929385,279.910468,3.520131291,3.472001716,3.49845333,3.499122037,0.0001156629363,1.066603738,279.8762664,flat,P2,8,poke
594,0,386.8375,399,16830.49225,9424,30947,5,0,3.60714923,3.626761712,0.3089321845,30.08872202,288.5719384,6,0,3.28573671,3.364424129,0.4068857646,35.31029628,262.8589368,4675,4469,4585.4875,4583.5,1139.265665,3111,366839,3.537256657,3.468373824,3.501377765,3.502947686,0.0001670542137,1.109285718,280.1102212,3.531284303,3.480631898,3.501910214,3.501267625,0.0001216266066,0.9897873034,280.1528171,4672,4454,4559.625,4562,1525.376582,2811,364770,3.521834061,3.464301454,3.498309118,3.49917615,0.0001301359338,1.000422047,279.8647295,3.523601399,3.477110002,3.500114939,3.499121973,0.0001078592175,0.7919793671,280.0091951,flat,P2,8,poke
722,6,345.9375,332.5,18779.14794,8513,27675,5,1.490196078,3.482339609,3.489724008,0.1756893784,28.33221923,278.5871687,4.015686275,1,3.297957774,3.33257023,0.2434315703,36.85360206,263.836622,4693,4512,4588.325,4583.5,1581.817089,2938,367066,3.528773794,3.478870155,3.500894533,3.501417576,0.0001145279822,0.9483110705,280.0715626,3.535887274,3.47797645,3.501701999,3.500106583,0.0001641284984,1.116499458,280.13616,4681,4499,4583.95,4588.5,1414.655696,2922,366716,3.52994399,3.481154426,3.503407589,3.50189217,9.78E-05,0.8270366451,280.2726071,3.516604355,3.47921654,3.498733555,3.499343136,7.95E-05,0.8214689737,279.8986844,flat,P2,8,poke
722,0,452.2625,467.5,25410.82896,13715,36181,5.181818182,0,3.800351948,3.807701695,0.3761042111,35.49467149,304.0281558,5,0,3.294853779,3.373021141,0.4252414955,38.42488169,263.5883023,4707,4532,4621.9125,4621.5,1411.574525,3225,369753,3.550605536,3.480095715,3.510044229,3.508951762,0.0002157264425,1.102227968,280.8035383,3.521345408,3.473786828,3.499781927,3.499785431,0.0001181532581,0.9352852564,279.9825541,4652,4465,4556.4125,4560,1622.473259,2564,364513,3.528620989,3.460394941,3.493504309,3.49367807,0.0002373527088,1.063088552,279.4803448,3.526533275,3.472042771,3.495863932,3.495999202,0.0001646367245,1.033920581,279.6691146,flat,P2,8,poke
521,0,249.9,251,12684.36962,8098,19992,4.246231156,0,3.096671852,3.111806718,0.3140711502,41.13545142,247.7337481,5,0,3.204088326,3.285881825,0.52183379,59.18151488,256.3270661,4666,4468,4578.1625,4579.5,1776.46693,3991,366253,3.524263432,3.451432408,3.488845962,3.490360148,0.0002935706129,1.142231624,279.1076769,3.546777081,3.466579861,3.496470168,3.495640772,0.0002073262627,1.149115927,279.7176135,4669,4518,4599.2125,4602,1478.853006,3032,367937,3.574672489,3.488624052,3.514669204,3.514498198,0.0002686169018,1.270344655,281.1735363,3.51838802,3.470941454,3.49793405,3.499026301,0.0001155755206,0.8545738277,279.834724,flat,P2,1,rub
461,0,244.5625,276,11867.48972,8056,19565,4.093023256,0,2.90021548,3.094160058,0.7810104623,67.67727472,232.0172384,4.284482759,0,2.983107741,3.202419355,0.9050834087,62.1091461,238.6486193,4666,4503,4579.3375,4581.5,877.4416139,2248,366347,3.517211329,3.435399389,3.488643772,3.489275832,0.0001940700824,0.9353079274,279.0915018,3.531400966,3.470424346,3.496525391,3.496002696,0.0001589796981,0.9768779007,279.7220313,4672,4526,4590.625,4593.5,993.8575949,2554,367250,3.550768565,3.482781027,3.509084878,3.507622614,0.0002000637257,1.022663898,280.7267902,3.527612761,3.470043103,3.498563691,3.500704272,0.0001307066629,1.060612323,279.8850953,flat,P2,1,rub
479,0,257.3625,274,14473.55047,9619,20589,6,0,3.015822397,3.070556889,0.6249400996,52.04184394,241.2657918,5,0,2.820426869,2.953245858,0.7497649824,64.40547095,225.6341495,4687,4512,4584.25,4585.5,1060.291139,2613,366740,3.538240495,3.464989059,3.497723719,3.497165256,0.0001912755969,1.167372961,279.8178975,3.519256308,3.466229508,3.494522992,3.496164573,0.000145547103,1.02027276,279.5618393,4661,4492,4580.2375,4576.5,1281.044146,3062,366419,3.537684025,3.480756686,3.508965271,3.508529805,0.0001412064007,1.129804391,280.7172216,3.536412078,3.477563408,3.50089448,3.499837856,0.0001468158358,1.025650995,280.0715584,flat,P2,1,rub
474,0,251.175,258.5,11859.28544,8021,20094,3.993569132,0,3.14596514,3.233271321,0.3057074871,43.94380575,251.6772112,5.319672131,0,3.200956231,3.260202285,0.487669632,52.68612869,256.0764985,4650,4516,4586.7375,4592.5,1068.196044,2760,366939,3.520805957,3.476408912,3.497886089,3.498962155,0.0001324688155,1.005994717,279.8308871,3.521389794,3.453761587,3.492905136,3.491663343,0.0001366713028,0.9845171639,279.4324109,4649,4473,4582.225,4579,934.5310127,2418,366578,3.52873061,3.482833551,3.506818323,3.50649065,9.26E-05,0.8236409971,280.5454658,3.527276679,3.471114018,3.501517381,3.50209347,0.0001331134452,0.9643115365,280.1213905,flat,P2,1,rub
691,0,334.4375,365,24960.17326,12706,26755,4.333333333,0,3.072801084,3.172103428,0.5139050365,39.17454305,245.8240868,3.929292929,0,2.706442121,2.943255292,0.7369078834,59.07848527,216.5153697,4674,4498,4599.3,4598.5,1269.225316,3051,367944,3.525775448,3.470307759,3.499748324,3.497552745,0.0001518156103,0.9408303011,279.9798659,3.523232768,3.468094311,3.494794675,3.493561008,0.0001197688459,0.8503007896,279.583574,4671,4489,4587.3,4592,1173.124051,2502,366984,3.530907497,3.469365427,3.503831212,3.503507481,0.0001586958139,1.121653863,280.306497,3.523110151,3.471546481,3.5013646,3.501522494,0.0001306302989,0.8925412687,280.109168,flat,P2,2,rub
731,6,376.8,424,26457.52911,12615,30144,3.934673367,1.2,3.108407112,3.212685364,0.2457252819,37.56299297,248.6725689,4.82781457,1,2.793789164,2.956439006,0.7257854995,64.20980475,223.5031331,4667,4521,4589.95,4585.5,992.5291139,3060,367196,3.52075142,3.466932095,3.496499688,3.497883352,0.0001558561621,1.000250554,279.7199751,3.532404335,3.466023674,3.491839693,3.490163314,0.000147267697,1.1609978,279.3471754,4653,4463,4577.5,4579,1277.316456,2543,366200,3.538294641,3.481675393,3.505611475,3.505334877,0.0001371713999,0.9440749561,280.448918,3.529912615,3.468858885,3.500186151,3.500054124,0.0001495069778,0.9506350183,280.014892,flat,P2,2,rub
674,0,332.4625,360.5,23851.21377,14822,26597,3.872727273,0,3.1360437,3.166658726,0.2246933891,28.12262473,250.883496,6,0,2.801736075,2.947973382,0.7364824057,66.83300651,224.138886,4650,4521,4590.0875,4591,849.9795886,2526,367207,3.526750761,3.464847162,3.498747164,3.499621654,0.0001805311366,1.16564239,279.8997731,3.517938682,3.465662002,3.495589992,3.496836816,0.0001333037026,0.9268216668,279.6471994,4668,4478,4568.825,4571.5,1571.563924,2671,365506,3.52596831,3.479395901,3.503837671,3.505148166,0.0001279504846,0.9868060326,280.3070137,3.52596831,3.474624265,3.502090428,3.501744512,0.0001090746643,1.022008053,280.1672342,flat,P2,2,rub
636,0,341.2625,375,22519.46187,11017,27301,6,0,3.15812531,3.224921806,0.4879360967,42.34828238,252.6500248,5,0,2.805980158,2.948024002,0.6148942732,54.97212582,224.4784127,4671,4514,4584.075,4588,1071.66519,3258,366726,3.536345776,3.465714904,3.499997547,3.498427956,0.0001668217852,0.9825199274,279.9998037,3.541911605,3.462676823,3.493939897,3.494326853,0.0001645538537,1.214873092,279.5151917,4658,4489,4580.15,4583.5,1315.44557,2665,366412,3.52495097,3.478503007,3.503465884,3.503163188,0.000105668149,0.779339607,280.2772707,3.521499449,3.4762734,3.500951529,3.500931267,0.0001067464448,0.7270816075,280.0761223,flat,P2,2,rub
624,0,240.7125,252,21984.51123,11914,19257,3.681818182,0,2.771412568,2.972147857,0.578569349,60.76757137,221.7130055,4,0,2.598886621,2.839876447,0.8247938977,74.66893894,207.9109297,4653,4474,4576.425,4578,1220.779114,2747,366114,3.521767666,3.445830598,3.493402023,3.494189251,0.0002243290859,0.8591256757,279.4721618,3.532409477,3.461555169,3.499886586,3.499618931,0.0001766191944,1.054890321,279.9909269,4663,4508,4585.8,4591,1263.326582,2908,366864,3.542604857,3.465580099,3.511108905,3.511362723,0.0002567759038,1.475283657,280.8887124,3.533052351,3.473638721,3.500963672,3.499397675,0.0001747039625,1.06774921,280.0770938,flat,P2,3,rub
628,0,280.8875,294.5,24775.79731,12887,22471,5,0,3.041036691,3.142153001,0.4728995088,49.737748,243.2829353,4.590604027,0,2.780565393,2.941968599,0.794079917,71.8474684,222.4452315,4696,4483,4581.525,4577.5,1481.847468,3386,366522,3.525537927,3.449514991,3.491032223,3.489497535,0.0003090923942,1.433872388,279.2825778,3.525877193,3.456344086,3.497483259,3.49848036,0.0001498518833,1.181914584,279.7986607,4673,4497,4589.175,4592,1571.082911,3217,367134,3.554272014,3.454213242,3.514186304,3.515440833,0.0003558483064,1.267075218,281.1349044,3.523840914,3.466335779,3.499461219,3.500761848,0.0001494389244,1.000606475,279.9568976,flat,P2,3,rub
591,0,334.925,383,30403.79177,13248,26794,4.571428571,0,2.970591084,3.121482023,0.437216286,49.05525116,237.6472867,4.221153846,0,2.893162551,3.045944683,0.5999599376,58.31844834,231.4530041,4638,4468,4555.3,4556.5,1204.212658,3127,364424,3.510253583,3.449696444,3.480531219,3.480906965,0.0001503301981,1.089547106,278.4424975,3.536331413,3.467159635,3.50298837,3.502959385,0.0001709404796,1.176533078,280.2390696,4714,4533,4611.3125,4611.5,1139.711234,2850,368905,3.551100458,3.492022423,3.522393688,3.521522195,0.0001609544009,1.11448241,281.791495,3.521710381,3.470524957,3.492942548,3.493973161,9.32E-05,0.9200001452,279.4354038,flat,P2,3,rub
794,3,407.3,451,37615.88354,14161,32584,5,1.208333333,3.102463735,3.201088118,0.2892852018,41.08816988,248.1970988,4.333333333,1.004366812,2.991632603,3.077143941,0.3656356781,46.37711727,239.3306082,4639,4489,4563.1625,4565,881.834019,2728,365053,3.506340184,3.446534004,3.480553082,3.481982119,0.0001329596761,0.9796159572,278.4442466,3.527101163,3.478115974,3.50575219,3.507310436,0.0001179421151,1.082945495,280.4601752,4663,4514,4600.6625,4606,811.5681962,2603,368053,3.551348999,3.489592368,3.524135346,3.523597872,0.0001686818102,1.250496251,281.9308276,3.52832268,3.475850119,3.495831071,3.494763826,0.0001035469324,1.025741527,279.6664857,flat,P2,3,rub
668,0,293.7375,313.5,19780.37326,10763,23499,3.788590604,0,2.942676857,3.061623989,0.3931804219,42.04755569,235.4141486,5,0,3.087790499,3.227419594,0.6932131186,58.4552685,247.0232399,4637,4501,4576.6125,4579,1030.544146,2992,366129,3.535112667,3.473947026,3.501971023,3.501478452,0.0001480911458,1.027065328,280.1576818,3.528831397,3.472391304,3.496902396,3.497774488,0.0001372533023,1.160521041,279.7521917,4656,4468,4580.0125,4584,1336.923892,2618,366401,3.542003055,3.47097195,3.509556652,3.508691857,0.0001806248419,1.114339788,280.7645322,3.536923077,3.479697624,3.504016544,3.503023973,0.0001305252697,0.8698623992,280.3213235,flat,P2,4,rub
634,0,317.2875,324.5,16513.09351,9364,25383,4.182320442,0,3.001174919,3.06329588,0.3425132661,43.52854427,240.0939935,4.615384615,0,2.90206145,2.992567256,0.5083208973,53.14306874,232.164916,4661,4485,4580.6625,4581,1130.277057,2941,366453,3.533259912,3.464354943,3.501585128,3.50065495,0.0002089340519,1.185900278,280.1268102,3.538207443,3.476574417,3.498129165,3.495491738,0.0001557548914,1.061794347,279.8503332,4666,4495,4579.2625,4580,1784.904905,3071,366341,3.533911159,3.475808201,3.511236196,3.512301149,0.0001335816177,0.8633419999,280.8988957,3.531388152,3.476242135,3.505098796,3.505371911,0.0001125598866,0.862799784,280.4079037,flat,P2,4,rub
501,0,282.975,327,17728.80949,9714,22638,6,0,3.099539753,3.148608038,0.7327277035,56.43904041,247.9631803,5.678571429,0,3.211749797,3.292554859,0.7711395189,54.19581131,256.9399838,4660,4475,4578.775,4581,1357.999367,3227,366302,3.53878453,3.472537053,3.502852364,3.500987679,0.0001680628633,0.9809544502,280.2281891,3.527419707,3.469387755,3.497989305,3.498906529,0.0001547199454,1.128275176,279.8391444,4709,4499,4587.6125,4583,1261.734019,2708,367009,3.537977431,3.468398268,3.507908335,3.507454765,0.0001800802742,1.063897498,280.6326668,3.527436348,3.465652174,3.501248839,3.49989154,0.0001139198227,0.7960717312,280.0999072,flat,P2,4,rub
587,0,284.975,303,16199.69557,8549,22798,4.223880597,0,3.085355535,3.191294946,0.4110052695,49.92104856,246.8284428,4.973509934,0,3.137822817,3.207896576,0.4224902916,46.36751724,251.0258253,4637,4468,4564.25,4568,1465.177215,3475,365140,3.534133867,3.472179459,3.500757981,3.49923479,0.0001684440183,0.9891679475,280.0606385,3.536596024,3.467552602,3.498488113,3.497653734,0.000185312597,1.170480167,279.879049,4700,4492,4585.9375,4577.5,1491.52769,2446,366875,3.541776028,3.478036176,3.509025005,3.510411729,0.000187950467,1.092267268,280.7220004,3.53200443,3.476129032,3.50124387,3.501747129,0.0001245843472,0.9120446586,280.0995096,flat,P2,4,rub
353,0,221.8,240.5,9586.972152,8251,17744,4.37295082,0,3.125136204,3.345781385,0.6647053869,50.75617392,250.0108963,4.154285714,0,3.005510139,3.129800725,0.5696339655,52.99069758,240.4408112,4677,4505,4590.7125,4589,1382.587184,3013,367257,3.545977011,3.470026064,3.502080588,3.502212689,0.0001573076625,1.038556332,280.166447,3.529411765,3.461821328,3.495044694,3.494568193,0.000155496353,1.107771259,279.6035755,4627,4501,4569.75,4569.5,1043.531646,2604,365580,3.532240437,3.484815381,3.507013107,3.5060444,0.0001016502583,0.8930904417,280.5610486,3.532097948,3.478223185,3.500671991,3.500435638,0.0001093457803,0.9820670089,280.0537592,flat,P2,6,rub
375,0,203.8875,223,8864.22769,7390,16311,4.966101695,0,3.212682393,3.359548385,0.79207619,62.01821765,257.0145914,4.218487395,0,2.871587359,3.057880737,0.7751044325,57.91329591,229.7269888,4670,4534,4596.05,4595.5,857.2379747,2527,367684,3.531092068,3.477518374,3.501711148,3.502752324,0.0001640792952,1.080589651,280.1368919,3.522826087,3.46742636,3.496431192,3.497173276,0.0001263146491,0.9202121797,279.7144954,4660,4510,4567.625,4565.5,984.5158228,2651,365410,3.535604396,3.488966572,3.508567052,3.507723309,0.0001031140205,0.8356926541,280.6853641,3.521701389,3.48006135,3.499112458,3.49831433,8.19E-05,0.8154912448,279.9289966,flat,P2,6,rub
433,0,228.225,233.5,8241.872785,6366,18258,4.647058824,0,3.324055261,3.444515959,0.6679751646,54.43378242,265.9244209,5,0,3.149082844,3.313395139,0.6349156852,55.2039643,251.9266275,4658,4501,4587.325,4591,1172.779114,2990,366986,3.528021016,3.477647569,3.501556934,3.502088864,0.0001466588762,1.072416861,280.1245547,3.524994446,3.466509231,3.49887559,3.497874929,0.0001512900304,1.065143018,279.9100472,4663,4479,4572.1,4567.5,1994.293671,3372,365768,3.544101554,3.476718886,3.50648494,3.506312716,0.0001419988797,0.9588230075,280.5187952,3.521574733,3.472554228,3.498338222,3.499178869,0.0001042910242,0.9635076403,279.8670578,flat,P2,6,rub
566,0,266.575,263.5,13140.9057,7847,21326,4.239819005,0,3.322863672,3.368535202,0.3016932819,39.98340167,265.8290938,4,0,3.136997207,3.196521709,0.3748843665,43.58323548,250.9597766,4662,4509,4581.775,4582,1051.999367,3001,366542,3.533085827,3.46410648,3.501868658,3.501826154,0.0001965177932,1.0500314,280.1494926,3.529910811,3.467158032,3.498372496,3.498023405,0.0001573366945,1.100995529,279.8697997,4681,4454,4568.3375,4568.5,1649.492247,3170,365467,3.54135499,3.479887543,3.506921367,3.50691333,0.0001804433687,1.158727757,280.5537094,3.535326689,3.473431008,3.500471996,3.499614423,0.0001604583214,1.002268935,280.0377597,flat,P2,6,rub
506,0,254.825,274,16632.12089,10913,20386,4,0,3.000993867,3.19993266,0.6628446275,52.27615769,240.0795094,5.361111111,0,2.773679339,2.983610804,0.984532896,70.09784823,221.8943471,4679,4467,4580.45,4579.5,1172.2,2950,366436,3.535242291,3.465055519,3.502095986,3.502008972,0.0001624880178,1.218248034,280.1676788,3.519352723,3.462155715,3.493418153,3.493716427,0.000133066902,1.058247004,279.4734522,4669,4450,4577.075,4574,1288.703165,3100,366166,3.531821185,3.477080165,3.504949199,3.504852506,0.000125820558,0.9820878171,280.395936,3.523164336,3.473695605,3.500523814,3.503373248,0.000124882392,1.033972564,280.0419051,flat,P2,7,rub
597,1,274.55,298,16883.66835,11469,21964,4.474576271,1.333333333,3.136915613,3.155410578,0.2444303946,39.82456617,250.953249,5.06097561,1,2.667697664,2.724362774,0.6601628032,68.26508026,213.4158131,4663,4466,4584.25,4584,1066.822785,2770,366740,3.529009486,3.474498692,3.500967527,3.500775053,0.0001421321528,0.9632547433,280.0774021,3.522170748,3.47754034,3.496647061,3.49578856,9.94E-05,0.9873996556,279.7317649,4648,4482,4568.9375,4571,1595.780854,3027,365515,3.533421868,3.476829796,3.505959795,3.506451083,0.0001241407704,1.088604746,280.4767836,3.531236055,3.479756204,3.503302329,3.502073473,0.0001316267068,0.9206321956,280.2641864,flat,P2,7,rub
509,0,260.2375,282,18036.91756,12589,20819,4.105960265,0,2.816213923,3.038872176,0.9183742761,77.15992777,225.2971138,4.72,0,2.527477098,2.704456911,1.009709953,81.91973193,202.1981679,4680,4506,4580.725,4583,1227.037342,3352,366458,3.52864014,3.481271777,3.503223038,3.503558786,9.48E-05,0.7235011783,280.257843,3.527642636,3.455280997,3.495295836,3.494850639,0.0001503678325,0.9733385657,279.6236669,4652,4499,4578.0375,4579,1226.998576,2607,366243,3.527077395,3.475452196,3.505500653,3.507137418,0.0001099823188,0.8426054871,280.4400522,3.526582837,3.480209928,3.503316601,3.504488754,0.0001152368183,0.829262624,280.265328,flat,P2,7,rub
650,0,285.2625,318,20774.42389,11749,22821,4.216450216,0,3.076870475,3.155414316,0.3597528422,44.13868077,246.149638,5.133858268,0,2.703985547,2.89760363,0.6103761201,59.65570268,216.3188437,4666,4506,4585.675,4586,1129.994304,2949,366854,3.531399913,3.469205658,3.497981581,3.498741997,0.0001343840591,0.9644896531,279.8385265,3.51888234,3.470575318,3.496855613,3.496851616,0.0001029805909,0.9385501676,279.748449,4659,4479,4568.725,4566,1260.809494,3163,365498,3.534539837,3.480789869,3.505352124,3.505336719,0.0001375544623,1.028034517,280.4281699,3.540811775,3.47088552,3.502616944,3.504304296,0.0001463055894,1.104379095,280.2093555,flat,P2,7,rub
589,0,318.7875,354,22927.05554,9674,25503,6,0,3.083324061,3.168748213,0.6326266878,56.74014046,246.6659249,5,0,2.947095723,3.066089644,0.6862576187,63.28302439,235.7676578,4670,4423,4579.4375,4577,1739.970728,3527,366355,3.542466358,3.447504303,3.496436963,3.497627426,0.0002682852103,1.228235435,279.7149571,3.53611416,3.466450917,3.496171036,3.497334522,0.0001614916981,1.186228715,279.6936829,4673,4488,4577.6875,4570,1808.622627,3320,366215,3.551806704,3.478842832,3.508970718,3.506725814,0.000225808789,1.207797212,280.7176574,3.527148824,3.466023674,3.501159197,3.501851166,0.000144627589,1.107294417,280.0927358,flat,P2,8,rub
536,0,247.1875,267,13143.54668,8548,19775,5.227272727,0,3.186934902,3.282225691,0.5453921927,45.83279024,254.9547922,5,0,3.247876676,3.322424323,0.6788427554,55.406072,259.830134,4660,4477,4582.675,4581,1295.817089,3144,366614,3.527741083,3.470856894,3.50212854,3.501524208,0.0001519911453,1.076321555,280.1702832,3.531482291,3.466404887,3.496168954,3.497171221,0.0001662988474,1.23338916,279.6935163,4630,4477,4563.675,4564,1396.627215,3031,365094,3.530853392,3.472041612,3.507340813,3.508612846,0.0001421977729,0.9576222646,280.587265,3.531483928,3.475918188,3.499286564,3.499450145,0.0001159323877,0.9168089875,279.9429252,flat,P2,8,rub
654,0,265.6375,295.5,16020.10744,9520,21251,4,0,2.980959273,3.144898453,0.7419705036,58.69719967,238.4767418,4.666666667,0,3.02587718,3.228401546,0.8564052206,64.49559526,242.0701744,4643,4478,4576.4,4578.5,1130.293671,3111,366112,3.526574364,3.472881725,3.501962305,3.504762135,0.0001726224684,1.160492954,280.1569844,3.528013952,3.470703979,3.498655185,3.49961782,0.0001130458372,0.9922535966,279.8924148,4645,4476,4565.7625,4566,1323.980854,2672,365261,3.537914165,3.483545415,3.506302875,3.505664852,0.0001284833315,0.9798381981,280.50423,3.523080337,3.470537073,3.50241776,3.502397731,0.000104012836,0.9527774333,280.1934208,flat,P2,8,rub
