max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,subject,filecount,gesture
6126,40,584.1,263,879107.1291,60071,46728,5.631578947,1.780952381,3.661589511,3.705264103,0.4346262167,59.06786332,292.9271609,5.468894009,1.170731707,3.484793366,3.448529066,0.7692431338,72.23222815,278.7834693,4,8,rub
7386,57,659.0625,302,998354.591,61390,52725,4.758974359,2.398314015,3.574702618,3.570688581,0.2696533804,44.53288907,285.9762095,5.687440077,1.311229947,3.639147689,3.685413097,0.8925463098,86.35526716,291.1318151,4,8,rub
7232,81,908.55,306,2328941.896,92202,72684,5.183486239,1.934186472,3.59121739,3.554200542,0.3156819742,52.61900189,287.2973912,5.844327177,1.436928702,3.591238085,3.511641553,0.8764180477,87.33966649,287.2990468,4,8,rub
7286,74,719.5375,280.5,1619834.505,61479,57563,5,2.202702703,3.8624924,3.767715035,0.3210660081,43.71549147,308.999392,5.462427746,1.454467354,3.455016547,3.438529261,0.7077714759,66.19582057,276.4013237,4,1,scratch
7443,57,664.6375,250,1588403.677,61801,53171,5.020942408,2.290884718,3.90349142,3.83655303,0.3565496647,49.15571607,312.2793136,5.368220742,1.041052632,3.428661763,3.497387775,0.8247091122,75.0583275,274.2929411,4,1,scratch
6300,46,457.3125,204.5,556191.2555,46312,36585,5.078947368,2.185692542,3.762580855,3.732429335,0.4488774345,55.16212183,301.0064684,5.742407199,1.520299145,3.626524708,3.634006229,0.7291833471,78.69635208,290.1219767,4,1,scratch
1212,34,449.725,257,140458.9361,38935,35978,5.275362319,1.897163121,3.917944238,3.955148833,0.3917626481,52.90121132,313.435539,5.65125,1.303892216,3.487509509,3.494840376,0.7095043016,71.99760219,279.0007607,4,1,scratch
7018,861,1446.5,1077,1176430.658,59969,115720,4.264281593,2.935622318,3.596280755,3.611260657,0.03072078206,14.74496322,287.7024604,4.254385965,1.611928429,2.320235252,2.060669773,0.3439284563,46.6743981,185.6188202,4,2,scratch
6827,866,1581.775,1062,1837676.455,71284,126542,3.934003771,2.949036669,3.614185153,3.614309696,0.01937085267,11.69461801,289.1348123,4.371381032,1.610588235,2.32947259,2.072171816,0.3685953806,40.87339735,186.3578072,4,2,scratch
6554,879,1287.05,1033,602469.3139,39327,102964,4.349327092,3.025482625,3.626187355,3.627309568,0.03468744702,13.84384483,290.0949884,3.784309667,1.622619048,2.267628658,2.04088249,0.2406194353,38.83068864,181.4102927,4,2,scratch
6820,851,1507.8375,1088,1492776.999,62539,120627,3.890775325,2.980958634,3.577355189,3.593715221,0.0221763671,11.91646858,286.1884151,4.234924905,1.596210776,2.351807206,2.102214723,0.3391755584,40.15396369,188.1445764,4,2,scratch
6976,31,692.2875,200,1711383.144,74019,55383,5.25,1.722222222,3.565841798,3.57338979,0.4347579692,56.09441309,285.2673438,5.800528402,1.181034483,3.418101178,3.452042484,0.9615249589,86.43431156,273.4480942,4,3,scratch
6934,17,689.6625,170.5,1623291.34,77903,55173,5.834355828,1.641176471,3.796282593,3.787384793,0.5945030406,65.82855629,303.7026074,5.622620381,1.313891835,3.517721276,3.579419943,0.9462055173,83.17004646,281.4177021,4,3,scratch
5098,9,372.05,130.5,394500.2759,43475,29764,6,1.375,3.481754358,3.504109356,0.5565548018,66.08221409,278.5403486,5.629470672,1.132903226,3.259554297,3.266902846,1.109136659,92.5355922,260.7643438,4,3,scratch
7124,7,722.275,199.5,1994716.05,80155,57782,4.9408867,0,3.570123017,3.685066324,0.4105284487,51.61291743,285.6098414,6,1.258935663,3.357610955,3.276315789,1.218943141,104.5906822,268.6088764,4,3,scratch
1090,80,461.3125,274.5,135146.7239,39754,36905,4.647679325,2.281575898,3.652798758,3.719407008,0.2861566335,46.29002942,292.2239006,5.48340708,1.295480881,3.571169936,3.642707586,0.7297679551,77.3603441,285.6935949,4,4,scratch
1213,61,480.5,290.5,135389.3165,39336,38440,4.644194757,1.943925234,3.417597719,3.446241201,0.4077804695,46.57666959,273.4078176,5.705622933,1.235135135,3.502164975,3.519078362,0.7831878714,75.58423434,280.173198,4,4,scratch
4445,71,504.75,314.5,318526.1899,43727,40380,4.905775076,1.943661972,3.383244829,3.343310946,0.3656024256,47.22760653,270.6595863,5.555037313,1.480603448,3.61092054,3.721395706,0.6736406078,68.69115682,288.8736432,4,4,scratch
1368,108,505.8,339,135731.5544,38312,40464,5.055384615,2.007462687,3.446596943,3.453571429,0.3363459354,49.23746013,275.7277554,5.771460424,1.449119374,3.649964203,3.705516712,0.6831762127,72.73213206,291.9971362,4,4,scratch
6383,28,487.2125,225,574557.6125,48012,38977,5.043062201,1.705882353,3.571014872,3.661140374,0.4115143558,53.42364203,285.6811897,5.816,1.296257796,3.492431276,3.571712379,0.9293654433,82.7696791,279.3945021,4,5,scratch
5950,23,703.65,335.5,1127305.243,57297,56292,5.614583333,2.007352941,3.642504049,3.607971757,0.324657698,46.86294038,291.4003239,5.680199875,1.218300654,3.29900681,3.306656731,0.844325777,79.95983323,263.9205448,4,5,scratch
7316,45,661.5125,250,1247071.088,58738,52921,4.957142857,2.081632653,3.644004133,3.638596821,0.3558677458,43.17463436,291.5203307,5.542011834,1.272245763,3.48834529,3.427766891,0.7850489921,74.52500864,279.0676232,4,5,scratch
7366,43,591.2125,260.5,909024.1188,42138,47297,5,1.177304965,3.7164715,3.806913466,0.3970033208,44.70911283,297.31772,5.549311927,1.229144667,3.465133499,3.490525489,0.8323857539,77.7617438,277.2106799,4,5,scratch
1668,18,354.675,147,142535.5639,39669,28374,5.974358974,1.868421053,3.792431305,3.782978552,0.5008774077,62.60261638,303.3945044,5.709497207,1.053669222,3.086926224,2.930211509,0.9759037088,90.47233603,246.9540979,4,6,scratch
7060,4,673.9,165,1788998.344,74066,53912,5.625,1,3.63394828,3.665353624,0.5595438947,68.13340368,290.7158624,5.471165644,1.086548488,3.382253082,3.450526659,0.9804093771,91.49903892,270.5802465,4,6,scratch
6844,22,540.7125,150.5,1201354.587,52865,43257,5.293103448,1.78962536,3.577785324,3.566491943,0.3635924886,53.46272728,286.2228259,5.604438642,1.171929825,3.218260099,2.982618214,1.062746268,97.08979643,257.4608079,4,6,scratch
6561,17,480.7125,170.5,754055.5492,52959,38457,4.80106383,1.625,3.575390765,3.690059992,0.4003930424,57.23887274,286.0312612,5.65,1.186295503,3.047397714,2.928930783,1.119485301,92.45630415,243.7918171,4,6,scratch
7112,45,551.475,238,1006168.43,46757,44118,4.64298893,1.531413613,3.56880462,3.628565347,0.287603543,44.209055,285.5043696,5.831367925,1.276190476,3.56684498,3.491236453,0.8430543771,84.67501713,285.3475984,4,7,scratch
7040,69,622.275,226.5,1306010.151,62661,49782,4.964664311,2.131782946,3.577209556,3.585501109,0.2215118327,37.5426196,286.1767645,5.757033248,1.311674009,3.517100568,3.466452527,0.7542888381,79.0316562,281.3680454,4,7,scratch
7159,29,899.8875,272.5,2663285.139,85551,71991,5.173913043,2.18,3.681758416,3.69735877,0.3695675375,51.13310583,294.5406733,5.656167979,1.254879449,3.481874608,3.474523375,0.8501948033,76.05808849,278.5499687,4,7,scratch
7118,42,680.3125,260.5,1480296.623,63403,54425,5.239130435,2.155555556,3.696897893,3.694715841,0.3902853366,49.23890917,295.7518315,5.748898678,1.250521921,3.52338009,3.596109175,0.9571616069,83.2476768,281.8704072,4,7,scratch
