"maxSY","minSY","meanSY","medianSY","varSY","totalvarSY","aucSY","XmaxSY","XminSY","XmeanSY","XmedianSY","XvarSY","XtotalvarSY","XaucSY","YmaxSY","YminSY","YmeanSY","YmedianSY","YvarSY","YtotalvarSY","YaucSY","subconditionSY","subjectSY","filecountSY","gestureSY"
"4714","4448","4591.1625","4594","2605.04920886076","4464","367293","3.53653719552337","3.44766793126534","3.4904526044915","3.48847162281223","0.000410052169367992","1.57656525893737","279.23620835932","3.56025179856115","3.45908400260473","3.49763719816395","3.49843563964286","0.000334096555299483","1.68342506691057","279.810975853116","flat","P2","1","no"
"4723","4493","4595.1625","4591.5","2439.17579113924","4496","367613","3.5567032967033","3.43527367506516","3.50343533588449","3.50143200978517","0.000625668190462347","1.85036782186894","280.274826870759","3.53896672504378","3.46095279530128","3.49961691182954","3.49851634658043","0.00026814066842646","1.52267533210215","279.969352946363","flat","P2","1","no"
"4687","4472","4585.4375","4578.5","2462.52768987342","4322","366835","3.55352019421761","3.45907079646018","3.4998751497495","3.49748631478928","0.000425803120808385","1.63984439332545","279.99001197996","3.54677525863967","3.45629991126886","3.50130164707572","3.49988750119449","0.00036336359118608","1.67998872014737","280.104131766057","flat","P2","1","no"
"4721","4507","4589.675","4586.5","1854.22215189873","3715","367174","3.55194238323876","3.44341252699784","3.50303940734312","3.50266285663567","0.000460636270118029","1.88963236386017","280.243152587449","3.53694796676869","3.44697633654689","3.4961196201025","3.4973366159758","0.000335398383605285","1.63359563290126","279.6895696082","flat","P2","2","no"
"4695","4451","4587.9375","4593.5","2370.18591772152","4238","367035","3.55008904719501","3.45864170657379","3.49854192706213","3.49764680256216","0.00042538925476422","1.61144322028044","279.88335416497","3.55987418557627","3.44806338028169","3.49610339164793","3.49945699350899","0.000420734168582194","1.68938816412739","279.688271331835","flat","P2","2","no"
"4719","4471","4581.7625","4581.5","2378.20870253165","4313","366541","3.53523304616744","3.42990451388889","3.50061219629804","3.50187370190429","0.000338505263266472","1.58589436761701","280.048975703844","3.53899934454883","3.46104612668285","3.49696237672703","3.49621899729052","0.000313441897231442","1.49841396734034","279.756990138163","flat","P2","2","no"
"4673","4459","4582.975","4579.5","1941.56898734177","4315","366638","3.5484354907844","3.44869302225103","3.5049202247162","3.50279959549853","0.00042447546315819","1.77919140250519","280.393617977296","3.53565179352581","3.46031061259707","3.5015280443535","3.50141229012547","0.000217454402650728","1.37510239740752","280.12224354828","flat","P2","2","no"
"4703","4461","4574.575","4576","2423.43734177215","4404","365966","3.54745989304813","3.4459785229016","3.49863229239731","3.49810382039414","0.000491785207638151","1.65339073765081","279.890583391785","3.54322638146168","3.43367458070137","3.50239139814303","3.50156707701652","0.000404542306350886","1.6592922388841","280.191311851442","flat","P2","3","no"
"4688","4487","4593.225","4591.5","2004.78417721519","4094","367458","3.56053139061496","3.45144879451449","3.49725757674872","3.49346677636872","0.000500358661552538","1.93998913054649","279.780606139897","3.54290171606864","3.45820831547364","3.50041719646177","3.49957246481646","0.000299840229976788","1.65251474366139","280.033375716941","flat","P2","3","no"
"4688","4504","4581.675","4583.5","1808.52594936709","2954","366534","3.53488372093023","3.43713098622349","3.49407084354761","3.49271052227368","0.000419921022716542","1.67279900256581","279.525667483809","3.54347347567687","3.46360485268631","3.50285197896008","3.50190027473647","0.000357707605264917","1.65982892631942","280.228158316806","flat","P2","3","no"
"4681","4452","4581.2125","4579.5","2517.51123417722","4501","366497","3.54031551270815","3.45350404312668","3.49740923418273","3.49552487938151","0.00034241297878881","1.68735464031188","279.792738734618","3.53037230568256","3.45857668180835","3.49943572800382","3.50124217658877","0.000277220479493233","1.66089797879164","279.954858240306","flat","P2","3","no"
"4703","4504","4596.075","4591","2177.1335443038","4432","367686","3.56684723726977","3.45660133534353","3.50052208827287","3.49884679597786","0.000499361504056755","1.85103111028728","280.04176706183","3.54676099933672","3.46748229233741","3.50101556781527","3.49897337803405","0.000276676319245185","1.4394742296992","280.081245425221","flat","P2","4","no"
"4685","4493","4591.975","4593","1681.77151898734","3403","367358","3.5547619047619","3.45211144971702","3.50004972082481","3.50193063679786","0.000472790551071275","2.04652373936826","280.003977665985","3.54195501730104","3.45944761069706","3.49647041419144","3.49748566312776","0.000254357270618059","1.33474484485088","279.717633135315","flat","P2","4","no"
"4722","4432","4591.875","4596","3022.89556962025","4839","367350","3.54727030625832","3.43156486847971","3.49679189279859","3.49719668704248","0.000509943197063592","1.78111426601375","279.743351423887","3.53641517662451","3.46599825632084","3.49707210026131","3.49689620795318","0.000280474451593178","1.39573259456891","279.765768020905","flat","P2","4","no"
"4717","4471","4587.625","4588","2077.37658227848","4566","367010","3.53555020783198","3.44352014010508","3.50078449057092","3.50092313577931","0.00034835513049388","1.59065523784776","280.062759245674","3.54749945402926","3.45771578029643","3.4963935937521","3.49601075576617","0.000375786636372918","1.69934837254463","279.711487500168","flat","P2","4","no"
"4738","4458","4591.4625","4591","2742.58085443038","4391","367317","3.54725609756098","3.46111958179046","3.50527033844155","3.50524781574941","0.000405274390015697","1.74317677051973","280.421627075324","3.5545574057844","3.46219201359388","3.49621715770838","3.4936249404716","0.000306850043853114","1.43802582705487","279.69737261667","flat","P2","5","no"
"4728","4478","4588.025","4581","2595.84746835443","5005","367042","3.56482500550297","3.456283566058","3.49838162992404","3.4955835670524","0.000446552804035976","1.73256868572804","279.870530393924","3.56600043927081","3.46235857267189","3.50193546709116","3.49907386522296","0.000451573227521391","1.77408613183869","280.154837367293","flat","P2","5","no"
"4748","4480","4591.3875","4587","2644.39224683544","4337","367311","3.55752794214333","3.45132172791747","3.50406669341631","3.5025649696594","0.000496973506153004","1.61260691950359","280.325335473305","3.55013020833333","3.46133965108766","3.49558522072945","3.49765241095866","0.000296087521289448","1.63018447961659","279.646817658356","flat","P2","5","no"
"4650","4478","4578.55","4581","1607.82025316456","3812","366284","3.57145950627977","3.46248354541466","3.50370578244882","3.49972843805225","0.000399248850848778","1.72104093255879","280.296462595906","3.54010219951122","3.44273804300132","3.49713304426808","3.49558027561966","0.000295858475143011","1.46626952912292","279.770643541446","flat","P2","5","no"
"4710","4483","4591.35","4594","2186.53417721519","3836","367308","3.56601683650864","3.458984375","3.50472310468582","3.50151114004559","0.000496949711781888","1.85527299095528","280.377848374866","3.53441746491423","3.44761069706269","3.49855424773927","3.50087643430513","0.000297897838499843","1.45994090159934","279.884339819142","flat","P2","6","no"
"4703","4510","4591.6875","4593.5","2102.04034810127","4076","367335","3.55853658536585","3.45436420026584","3.50079673112506","3.50158327530042","0.00039963314857089","1.51071860638107","280.063738490005","3.55167844522968","3.47305519339418","3.49938071610153","3.4965667625798","0.000330318880659954","1.43205218011544","279.950457288122","flat","P2","6","no"
"4700","4429","4586.075","4587","2156.95632911392","4133","366886","3.5469092503288","3.45790509512355","3.50130437541605","3.50157553717535","0.000351551372570429","1.27749273960241","280.104350033284","3.5587027027027","3.4680251463256","3.50331979447375","3.50143001793624","0.000340509696900886","1.57628753244032","280.2655835579","flat","P2","6","no"
"4732","4506","4589.3375","4590.5","1854.30237341772","3386","367147","3.55815991237678","3.46774193548387","3.50454800763553","3.50278041453799","0.000358038990811187","1.60100618955513","280.363840610842","3.54579729430029","3.4588935419881","3.49863544198113","3.49781445111959","0.000358095867244529","1.65139757927607","279.890835358491","flat","P2","6","no"
"4784","4498","4599.5125","4599.5","2440.12642405063","4225","367961","3.53604395604396","3.46528998242531","3.49850343868219","3.49750898603833","0.000286908440427241","1.46424141238153","279.880275094575","3.54626605704333","3.46049331103679","3.49946356639163","3.49934277069793","0.000311148982722888","1.5718026989566","279.95708531133","flat","P2","7","no"
"4737","4476","4600.75","4599.5","2620.87341772152","4473","368060","3.54027717626678","3.45836985100789","3.49922786157914","3.49907455864114","0.000308553737703726","1.48124212400648","279.938228926331","3.55361485739553","3.46303835440326","3.49918247076834","3.49680908980355","0.00043493849129054","1.91807858803251","279.934597661467","flat","P2","7","no"
"4714","4491","4597.5125","4597.5","2503.6707278481","4887","367801","3.5606769093743","3.44569846678024","3.50122548045097","3.49900856318075","0.000580027945172516","2.13831353679329","280.098038436078","3.55447298494243","3.45342669212816","3.50015483683238","3.50268624006246","0.000375628749464044","1.59390837528879","280.01238694659","flat","P2","7","no"
"4701","4485","4596.6125","4599.5","2090.79731012658","4369","367729","3.5419602818706","3.45428696412948","3.50208596606346","3.50533369542224","0.000425938078337442","1.863600638932","280.166877285077","3.53176318063959","3.44365438483086","3.49761268505137","3.49738671000904","0.000253974927528255","1.45547061539463","279.809014804109","flat","P2","7","no"
"4723","4465","4589.575","4588","2672.90569620253","4319","367166","3.54339461308251","3.46656567842458","3.50619757542883","3.50642176948286","0.000410400904423858","1.55932230054613","280.495806034307","3.54465246395524","3.4407447973713","3.50051993938065","3.49901718071322","0.000385547569249609","1.70496708348473","280.041595150452","flat","P2","2","pat"
"4661","4457","4581.6625","4585.5","2244.07452531646","4540","366533","3.55972620887613","3.45254529767041","3.50714749989448","3.50645998941915","0.000354568786868473","1.59557542631395","280.571799991559","3.54991243432574","3.46791156900622","3.5006701750223","3.50218192618768","0.000284831452924801","1.38326009932803","280.053614001784","flat","P2","2","pat"
"4688","4421","4586.75","4588.5","2604.26582278481","4960","366940","3.55715846994536","3.45933537385221","3.50521847703498","3.50353898294149","0.000416611971166187","1.70561483154139","280.417478162798","3.53968600087222","3.46976843910806","3.50077219346992","3.49934998295871","0.000272155389632922","1.44300957405327","280.061775477594","flat","P2","2","pat"
"4686","4515","4589.625","4588","1547.75632911392","3678","367170","3.55909490333919","3.4451950315973","3.50028098511235","3.5029395388507","0.000444061863808809","1.66148052659429","280.022478808988","3.55572653330402","3.45639913232104","3.50135892776789","3.49743604952529","0.00037401350862557","1.73641291746997","280.108714221431","flat","P2","2","pat"
"4690","4480","4565.775","4566","2156.50569620253","3802","365262","3.54091110128262","3.44879120879121","3.49887276109685","3.49983630558465","0.000354552312329378","1.40593517500899","279.909820887748","3.54428697962799","3.45965449376777","3.49874414367786","3.49662065778062","0.000371140956146506","1.48498405957856","279.899531494229","flat","P2","3","pat"
"4666","4443","4579.275","4583.5","1637.3664556962","3674","366342","3.57130396860009","3.44917820069204","3.50064300806415","3.49999899929093","0.000480594856973338","1.69673036050352","280.051440645132","3.56357158761968","3.44783271618384","3.5027794581051","3.50263115504393","0.000316446114559455","1.39219098556712","280.222356648408","flat","P2","3","pat"
"4701","4467","4581.7875","4571","2488.24541139241","4284","366543","3.55355969331873","3.46128751631144","3.50345211278962","3.50364945064638","0.00047559146052743","1.70736793654123","280.276169023169","3.54712334900381","3.46375853712271","3.50260571725171","3.50230783126041","0.000302329987539543","1.53322684016858","280.208457380137","flat","P2","3","pat"
"4691","4451","4579.325","4580.5","2671.31075949367","4519","366346","3.54555291062541","3.45335658238884","3.49465601871016","3.49445174461429","0.000394800052391739","1.65039062918826","279.572481496813","3.54589160839161","3.44817927170868","3.50286117591253","3.50459977119183","0.000471029184825713","1.76318139767782","280.228894073003","flat","P2","3","pat"
"4674","4420","4588.0875","4591","2332.08085443038","4431","367047","3.54627390635304","3.45104510451045","3.49670700403171","3.49591903467628","0.00049605812326998","1.82776282866738","279.736560322537","3.53580843585237","3.45706251351936","3.49609801522265","3.49312404937261","0.000311620940807201","1.59616116234031","279.687841217812","flat","P2","4","pat"
"4697","4473","4587.625","4592","1917.14873417722","3693","367010","3.55516714004807","3.44724820535132","3.50118300721243","3.49978222845162","0.000452683496486217","1.66770025510193","280.094640576995","3.55668322176636","3.44587235896319","3.49609267655891","3.49596156213978","0.000359638161160175","1.58410375486427","279.687414124713","flat","P2","4","pat"
"4684","4473","4577.7125","4589.5","2545.52389240506","4117","366217","3.54167568737822","3.46002621231979","3.50517413976684","3.50972740461894","0.000368599714602934","1.53945402512674","280.413931181347","3.55097613882863","3.45476451259584","3.50235040715376","3.5007090999327","0.000335536174760646","1.50207168750454","280.1880325723","flat","P2","4","pat"
"4678","4471","4586.3875","4588","2212.74667721519","4016","366911","3.54264577893821","3.45797860729098","3.49949001498504","3.49869305643172","0.000387935652469418","1.38791744395903","279.959201198803","3.55643738977072","3.46356007067138","3.49642189530679","3.49308805669582","0.00030965081036642","1.53627461192356","279.713751624543","flat","P2","4","pat"
"4693","4476","4590.975","4584","1805.54367088608","3809","367278","3.56049705689993","3.44306282722513","3.50358270219368","3.50564047546353","0.000458402429266129","1.64308061602638","280.286616175494","3.53715034965035","3.45697394350777","3.4977708183992","3.49825722457757","0.000273564824578357","1.34860040325212","279.821665471936","flat","P2","5","pat"
"4712","4455","4583.25","4581.5","1890.69620253165","3864","366660","3.5476970093866","3.43995584988962","3.50162084851318","3.49945283415479","0.000444706678303082","1.56860763808593","280.129667881054","3.55332302936631","3.45042492917847","3.49739576373485","3.49498275999668","0.000387311514225914","1.81547211982557","279.791661098788","flat","P2","5","pat"
"4693","4471","4590.4125","4586.5","2388.97958860759","4493","367233","3.54724496570038","3.45257510729614","3.50343915815896","3.50163287353683","0.000401735505978129","1.59982325971","280.275132652717","3.54242891778708","3.44572297003908","3.49615599617721","3.4965143358537","0.000299060326295967","1.50333116947542","279.692479694177","flat","P2","5","pat"
"4742","4478","4591.05","4589.5","2211.76962025316","4265","367284","3.56487889273356","3.45131755247879","3.50328217341876","3.50221157005117","0.000434702990879053","1.74394524085898","280.262573873501","3.54315605928509","3.45140388768898","3.50198399710875","3.5031565154256","0.000355707614497077","1.80578965017867","280.1587197687","flat","P2","5","pat"
"4701","4491","4588.3625","4583.5","2248.76566455696","3894","367069","3.55060034305317","3.47152520183286","3.50928811143404","3.50759782227103","0.000358349432175462","1.48217430488848","280.743048914723","3.53841074180057","3.45732512098548","3.49659498567149","3.49573270135242","0.000284106961333351","1.57483150110072","279.727598853719","flat","P2","6","pat"
"4697","4466","4585.2875","4587","2426.10617088608","4411","366823","3.55919615552643","3.46313465783664","3.50819443842858","3.50659773041281","0.00042118104632701","1.75063056605596","280.655555074287","3.53718459495352","3.45241643602299","3.49715522330102","3.49736129751581","0.000322795892259647","1.62840103007755","279.772417864081","flat","P2","6","pat"
"4721","4475","4588.7125","4587","2389.52389240506","4580","367097","3.5609756097561","3.47372972972973","3.5089617124463","3.50622107381159","0.00034792126226722","1.6499012841826","280.716936995704","3.551685891748","3.46361837766542","3.50014475074412","3.49919148689265","0.000279874667560517","1.51207549412734","280.011580059529","flat","P2","6","pat"
"4691","4439","4587.15","4590","2739.31898734177","4648","366972","3.5604927408711","3.44405897658283","3.50824807038683","3.50792682350254","0.000379312136612448","1.437671603108","280.659845630946","3.53775443204202","3.45186935969059","3.49802034839645","3.49704746286509","0.000366605625799036","1.68786446620948","279.841627871716","flat","P2","6","pat"
"4720","4512","4597.0875","4590","2240.94161392405","3963","367767","3.54996705468922","3.44257404645216","3.49039803614271","3.4903526038336","0.000441276949291943","1.25747715924034","279.231842891417","3.56186701893439","3.45997794928335","3.50732543437811","3.50592443239493","0.000427730980730464","1.59291947177039","280.586034750248","flat","P2","1","pinch"
"4684","4435","4571.6","4569","2776.31898734177","4644","365728","3.5400974745237","3.43118659020732","3.4914396766431","3.4946298809993","0.000459345010401207","1.46399699137168","279.315174131448","3.57479439875528","3.4484673478454","3.50986197675361","3.50840358748956","0.000590018435754673","1.84361742297419","280.788958140288","flat","P2","1","pinch"
"4748","4446","4604.45","4605","3719.31392405063","4362","368356","3.5453954496208","3.41469933184855","3.47961957043005","3.47733969865272","0.000669431942168917","1.56698887690541","278.369565634404","3.56897311591009","3.47555459832005","3.51975784277589","3.52002134734693","0.000393422480636887","1.45338944224715","281.580627422071","flat","P2","1","pinch"
"4764","4420","4576.9875","4577.5","3381.68338607595","4755","366159","3.54282655246253","3.44088830829523","3.49075183296719","3.48903512033113","0.000569742585214897","1.93024392225831","279.260146637375","3.55338765008576","3.46600474854306","3.50807738893405","3.50514723637401","0.000329348510935262","1.51650547152486","280.646191114724","flat","P2","1","pinch"
"4717","4485","4602.45","4602","2522.68101265823","4046","368196","3.55606258148631","3.44984736153511","3.49181329688179","3.49371796327425","0.000523840160773946","1.75249145082223","279.345063750543","3.55651404556514","3.42344086021505","3.50419121425729","3.50412428059451","0.000411458532283461","1.63641739616223","280.335297140583","flat","P2","2","pinch"
"4688","4487","4592.5625","4590.5","2254.93275316456","3928","367405","3.56759703445268","3.45395024006984","3.50200270855966","3.49929432316016","0.000516874418366356","1.73305861525778","280.160216684773","3.53529799868045","3.43240919836665","3.50302379418926","3.50234248786833","0.000354530718627679","1.62365683207615","280.241903535141","flat","P2","2","pinch"
"4730","4471","4597.175","4593","2519.91835443038","4272","367774","3.5492125984252","3.42559787422498","3.49557991867068","3.49371007863061","0.000584578849058386","1.75192694159555","279.646393493654","3.5607310006686","3.44944061962134","3.50752607020569","3.50428268190768","0.000367608603483151","1.54018739110863","280.602085616455","flat","P2","2","pinch"
"4736","4438","4595.35","4603.5","2654.07848101266","4443","367628","3.56321098948272","3.45826086956522","3.50054796945219","3.49989106637475","0.00044752653423791","1.68201871079426","280.043837556175","3.57375624592657","3.46638840070299","3.50677607935509","3.50709892568357","0.000448742474943319","1.78662026774602","280.542086348408","flat","P2","2","pinch"
"4784","4497","4601.35","4597.5","2578.96455696203","4305","368108","3.53597805444187","3.41021240077237","3.48822283468785","3.49071683850891","0.00063519168119247","1.78802668317649","279.057826775028","3.53380706287683","3.46191910499139","3.49747274692763","3.49415660917306","0.000292420717453683","1.46347374933715","279.79781975421","flat","P2","3","pinch"
"4696","4492","4591.9625","4596.5","2139.17579113924","3957","367357","3.55416392001758","3.44008762322015","3.49488226814195","3.49214352177454","0.000591880513521626","1.80388743941431","279.590581451356","3.55176904710224","3.46201985325852","3.50006248319299","3.49939377269546","0.000351634362562138","1.50627100015648","280.004998655439","flat","P2","3","pinch"
"4735","4472","4591.9625","4600","2733.07452531646","4720","367357","3.54586758978797","3.43429313704265","3.49223897383712","3.49142557935611","0.000710531150849976","1.68986006220983","279.379117906969","3.57265521796565","3.4603519443841","3.50342412886035","3.50214533690209","0.000407647435228882","1.78798857703119","280.273930308828","flat","P2","3","pinch"
"4743","4463","4582.1","4585.5","2143.58481012658","3662","366568","3.54020752269779","3.43112978111873","3.49480688603736","3.49619325130047","0.000591291306921019","1.62806060607859","279.584550882989","3.54874350086655","3.45163413029173","3.49867681007301","3.50032962204755","0.000349437040397994","1.6765708876972","279.894144805841","flat","P2","3","pinch"
"4681","4472","4565.7625","4562","2953.67705696203","4434","365261","3.55888223552894","3.43179353719367","3.48928599294066","3.48821242902961","0.000797095749996023","1.71657811943509","279.142879435253","3.56270027771844","3.45042308526795","3.50096673862125","3.49972551075678","0.000380602546289004","1.58277801822454","280.0773390897","flat","P2","4","pinch"
"4707","4445","4576.2375","4582.5","2829.60110759494","4389","366099","3.51953561062737","3.44407894736842","3.4874370726416","3.4850573995205","0.000344399566436636","1.58796528347168","278.994965811328","3.54259896729776","3.44925340835317","3.50221375310409","3.50590785200862","0.000501537421007534","1.46052715239366","280.177100248327","flat","P2","4","pinch"
"4726","4481","4587.3375","4584","3190.53022151899","4999","366987","3.54881558556564","3.44947961838682","3.4891106882149","3.48617122380766","0.000489518120338724","1.60091827848605","279.128855057192","3.55177777777778","3.45528281750267","3.50307343943826","3.50132282246133","0.000450498038862299","1.73828461871011","280.245875155061","flat","P2","4","pinch"
"4690","4459","4576.175","4572.5","2945.71582278481","4506","366094","3.53662314671387","3.43790557171627","3.49080534672017","3.49129434069764","0.000543416885296577","1.63880320423356","279.264427737613","3.55065789473684","3.44444444444444","3.49281796475979","3.49363745422235","0.000407514190246259","1.75202247528133","279.425437180783","flat","P2","4","pinch"
"4730","4471","4586.025","4579","2531.51835443038","4133","366882","3.54818359799869","3.41692240245506","3.49272246290525","3.49634773440022","0.000522966495188061","1.73597266265263","279.41779703242","3.56603356890459","3.46359064071725","3.50816324580939","3.50821254713936","0.00037244054808966","1.40473376389828","280.653059664752","flat","P2","5","pinch"
"4711","4475","4589.9625","4589.5","2391.15047468354","4344","367197","3.58065934065934","3.43253439857967","3.49181163171547","3.49060183011434","0.000541035587646341","1.76706817531196","279.344930537238","3.5421978021978","3.46025384101536","3.49705327532877","3.49522121798979","0.00038031739105953","1.55442127231169","279.764262026301","flat","P2","5","pinch"
"4687","4405","4577.025","4586.5","3236.86012658228","4159","366162","3.54779806659506","3.42133572389063","3.48265423161362","3.48300919624737","0.000726930452972258","1.59225395423887","278.612338529089","3.57273334818445","3.46147186147186","3.51372694041336","3.51337402949091","0.000549808923960245","1.56251431526858","281.098155233069","flat","P2","5","pinch"
"4756","4424","4573.325","4567.5","2699.03227848101","4192","365866","3.53359683794466","3.44606986899563","3.48827966608422","3.49113425466426","0.000441144229603258","1.89092692086943","279.062373286738","3.54905063291139","3.4761281883584","3.50929717899795","3.50732918570154","0.000343375317352838","1.67536312226673","280.743774319836","flat","P2","5","pinch"
"4700","4428","4585.5875","4585.5","2431.05553797468","3889","366847","3.54432855280313","3.43832361201123","3.49985515266003","3.50514100438721","0.000528188569684755","1.69455273654968","279.988412212802","3.55291576673866","3.4514174421121","3.5043131227786","3.50456335562341","0.000419929202295005","1.39304559731893","280.345049822288","flat","P2","6","pinch"
"4737","4496","4606.35","4606.5","2222.78734177215","4139","368508","3.56284637552649","3.45022575790153","3.50118789478373","3.49775207777631","0.00054745780789221","1.61676032539129","280.095031582698","3.54368294285089","3.42205818497612","3.49957254269303","3.50218646084344","0.0003661214631918","1.46248482891357","279.965803415443","flat","P2","6","pinch"
"4692","4477","4591.525","4596.5","2147.54367088608","4216","367322","3.56223267750214","3.43049129764265","3.500552781384","3.49977928270788","0.000501251136238043","1.63659925955674","280.04422251072","3.54667824576639","3.46293103448276","3.50464258302183","3.50473286164244","0.000338480054664549","1.61494737767383","280.371406641746","flat","P2","6","pinch"
"4712","4479","4592.4","4595.5","2196.39493670886","3583","367392","3.54270152505447","3.43891797556719","3.50105306322993","3.50021805494985","0.00042650566566864","1.62957884385797","280.084245058394","3.58681848040289","3.45596408721676","3.50158634630271","3.50027701419928","0.000484865338571547","1.98783626694481","280.126907704217","flat","P2","6","pinch"
"4745","4412","4597.5875","4602","3495.86566455696","4742","367807","3.54696737464419","3.42885032537961","3.49294733118944","3.4936365691765","0.000560415037408998","1.82434387826043","279.435786495155","3.55656812625028","3.45018370434407","3.49621122629662","3.49453830510596","0.000575380473603637","1.53640149818234","279.696898103729","flat","P2","7","pinch"
"4698","4442","4572.425","4573.5","2328.67784810127","4375","365794","3.53683536194747","3.4358632933866","3.4882376938033","3.48814848916062","0.000401987478660057","1.53181283025377","279.059015504264","3.54936198791135","3.45371775417299","3.49526253790254","3.49423858933293","0.000491260754815231","1.87937961877635","279.621003032203","flat","P2","7","pinch"
"4809","4528","4625.925","4617.5","2932.72848101266","3408","370074","3.56318622174381","3.43880662020906","3.49946680981692","3.50331017064138","0.000790343627614197","1.8245467324179","279.957344785354","3.55726495726496","3.47809278350515","3.51356326316919","3.51233413285192","0.000408185381289298","1.36078256634897","281.085061053535","flat","P2","7","pinch"
"4683","4476","4575.85","4580.5","1941.7746835443","3794","366068","3.54265297007593","3.42414320017463","3.48582695624422","3.4842015436265","0.000550833696735625","1.74470985141846","278.866156499538","3.57077225989937","3.46893654653991","3.51271610218026","3.51226707969264","0.000403600631794179","1.63747477567939","281.017288174421","flat","P2","7","pinch"
"4686","4428","4577.7","4578.5","2678.69367088608","4247","366216","3.5387461906835","3.46342541436464","3.5036704534015","3.50145532078355","0.000354044801727192","1.50599435873108","280.29363627212","3.58640350877193","3.46014808362369","3.50796919161657","3.50624535323353","0.000493789953134441","1.71557209784421","280.637535329326","flat","P2","1","poke"
"4714","4415","4577.8125","4582","3767.62262658228","4236","366225","3.56993084987731","3.47163588390501","3.51567900694853","3.51669137025","0.000540995693442755","1.64328957728267","281.254320555883","3.59087860496311","3.45657726692209","3.50893924753442","3.50465362188945","0.000745101208043535","1.44581026667263","280.715139802754","flat","P2","1","poke"
"4690","4455","4584.025","4587.5","2277.89810126582","3907","366722","3.54968054637585","3.44280205655527","3.503411537584","3.50408969468375","0.000477404479336455","1.70657165175025","280.27292300672","3.53071144498453","3.46262626262626","3.49919002293237","3.50169464619524","0.000291853602571681","1.38633388903768","279.93520183459","flat","P2","1","poke"
"4751","4422","4586.5375","4586.5","3861.21376582278","3907","366923","3.5624192854068","3.4511013215859","3.50514701134136","3.50490718308427","0.000503825566855547","1.81914958421189","280.411760907309","3.58980636545738","3.46621024734982","3.51229097400067","3.50836979006132","0.000563162752568235","1.37848005776851","280.983277920054","flat","P2","1","poke"
"4692","4430","4576.825","4585","2459.33607594937","4560","366146","3.53392013739802","3.46033838716766","3.4968794515833","3.49455881165049","0.000364810844698856","1.64224911024224","279.750356126664","3.55311026274422","3.44894760412002","3.49862121536478","3.49886756985994","0.000407480713807845","1.64863828300288","279.889697229183","flat","P2","2","poke"
"4713","4522","4599.4125","4596","2045.76439873418","3670","367953","3.53711790393013","3.45834239721558","3.49383158609582","3.48961929282658","0.00040478008026647","1.52826395146213","279.506526887666","3.55886130136986","3.4531595227574","3.49940469256884","3.49962052893212","0.000382028475088868","1.7125707688595","279.952375405507","flat","P2","2","poke"
"4723","4459","4589.45","4590","1835.66835443038","3446","367156","3.55331285651602","3.44500771434869","3.49561491509032","3.4928827371563","0.00054449166701051","2.04045750227709","279.649193207226","3.54410155395054","3.45587592835299","3.50031938894725","3.4980772555816","0.000387219168108864","1.53500416196317","280.02555111578","flat","P2","2","poke"
"4692","4479","4587.8125","4583","2091.64794303797","3446","367025","3.54600562892401","3.44048918977943","3.49453137936484","3.49315234122455","0.000477867863397039","1.52725709891258","279.562510349187","3.54294871794872","3.4702316518727","3.50431769058202","3.50341011121333","0.00034230113761699","1.47641072235567","280.345415246562","flat","P2","2","poke"
"4689","4411","4596.525","4598.5","2241.92341772152","3730","367722","3.55974025974026","3.46089813800657","3.50217897073288","3.50021602987401","0.000459380248330742","1.60720219463127","280.17431765863","3.53312923682484","3.45919030093094","3.49204933066572","3.49322703251983","0.000293636090439516","1.41850441729478","279.363946453258","flat","P2","3","poke"
"4688","4472","4579.9375","4578","2094.08465189873","4185","366395","3.54377980060685","3.44470842332613","3.4985270888064","3.49895788411074","0.000478036548572245","1.67610685210675","279.882167104512","3.54782799473453","3.45974994516341","3.49844967640803","3.49706732281122","0.000327973602778079","1.45441835038755","279.875974112643","flat","P2","3","poke"
"4740","4465","4598.6875","4593","2741.53401898734","4206","367895","3.54962833406209","3.44907709011944","3.49949515244914","3.49912165112615","0.000506628514596501","1.73603073181893","279.959612195931","3.53252480705623","3.4475539414655","3.49206512728756","3.4956379862369","0.000383927340152609","1.42299206431786","279.365210183004","flat","P2","3","poke"
"4668","4484","4583.4125","4585","2147.33401898734","3621","366673","3.55324330307726","3.4349638078526","3.49497588388458","3.49595106105337","0.000490445450884971","1.88507783649747","279.598070710766","3.55528793518721","3.45015237265999","3.50110245902699","3.49983699181976","0.000327762292962573","1.42461898687846","280.088196722159","flat","P2","3","poke"
"4678","4450","4576.4625","4579.5","2472.83401898734","4494","366117","3.5514348785872","3.44850352112676","3.49587677915517","3.49761161107933","0.000388863668691404","1.695650734381","279.670142332414","3.54724496570038","3.45983499782892","3.50393292656617","3.50601480112921","0.00035966330268292","1.42310586388349","280.314634125294","flat","P2","4","poke"
"4770","4492","4600.9","4597","2775.98987341772","4542","368072","3.54557235421166","3.45806589644844","3.49918982085965","3.49719682604014","0.000416484212643374","1.60285565513173","279.935185668772","3.55173174498125","3.45971769815418","3.50417076623049","3.50315721746925","0.00041853467509221","1.81363502105102","280.333661298439","flat","P2","4","poke"
